# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  SincMag  Matched   Deblend   Extended   nChild  Visit  CCD
1258.49    652.71    -0.01     0.00   21.033   0.025   21.031    single  isolate  0  0  1236  64 
1171.30   1266.32     0.01    -0.01   21.019   0.025   21.032    single  isolate  0  0  1236  64 
1832.68   3210.27     0.01     0.02   21.041   0.026   20.997  multiple  deblend  0  0  1236  64 
 495.98   3174.41    -0.02     0.02   21.026   0.025   20.987  multiple  isolate  0  4  1236  64 
 839.22   1590.61    -0.00    -0.02   21.023   0.025   21.054    single  isolate  0  0  1236  64 
1180.75   3914.05    -0.02    -0.01   21.046   0.026   21.054    single  isolate  0  0  1236  64 
1267.62    325.56    -0.00    -0.00   21.022   0.025   20.995    single  isolate  0  0  1236  64 
1351.36   2079.68     0.02     0.00   21.024   0.025   21.019    single  isolate  0  0  1236  64 
1817.65   3132.53    -0.01    -0.01   21.038   0.026   21.050    single  isolate  0  0  1236  64 
 720.39   3175.70     0.01    -0.00   21.021   0.025   21.035  multiple  deblend  0  0  1236  64 
1526.89   1483.68     0.01    -0.00   21.019   0.025   21.015    single  isolate  0  0  1236  64 
1792.41   2873.81     0.01     0.01   21.033   0.025   21.062    single  isolate  0  0  1236  64 
1476.85    542.69    -0.00    -0.03   21.021   0.025   20.941    single  isolate  0  0  1236  64 
 352.20   2717.10    -0.02    -0.00   21.027   0.025   21.034  multiple  deblend  0  0  1236  64 
 299.89   3708.59    -0.03    -0.01   20.978   0.025   20.914    single  isolate  0  0  1236  64 
1832.72   2256.12     0.02     0.01   21.016   0.025   21.020    single  isolate  0  0  1236  64 
1197.13   3671.34    -0.01     0.01   21.028   0.026   20.953  multiple  isolate  0  2  1236  64 
 718.12   2381.05     0.01    -0.02   21.015   0.025   21.027    single  isolate  0  0  1236  64 
1915.36    143.70     0.00    -0.02   21.029   0.025   21.010    single  isolate  0  0  1236  64 
1095.51    207.96    -0.00    -0.00   21.031   0.026   20.959  multiple  isolate  0  2  1236  64 
 851.34   2255.34     0.03     0.01   21.007   0.025   21.010  multiple  isolate  0  4  1236  64 
 225.78   2225.78     0.01     0.00   21.013   0.025   21.030    single  isolate  0  0  1236  64 
  26.26   3215.00    -0.01    -0.00   21.002   0.025   20.951    single  deblend  0  0  1236  64 
1424.21    975.52    -0.02    -0.01   21.023   0.025   21.066    single  isolate  0  0  1236  64 
1202.65   1099.39    -0.01     0.01   21.017   0.025   21.067  multiple  deblend  0  0  1236  64 
 314.84   3974.82    -0.01     0.00   21.035   0.025   21.036    single  isolate  0  0  1236  64 
1172.18   2558.52    -0.00     0.01   21.007   0.025   21.008    single  isolate  0  0  1236  64 
 127.55   2359.98    -0.01     0.02   21.008   0.025   20.865  multiple  isolate  0  2  1236  64 
1006.60   2436.36    -0.01     0.02   21.032   0.025   21.064    single  isolate  0  0  1236  64 
  59.35    366.20    -0.00    -0.00   21.052   0.026   21.121    single  isolate  0  0  1236  64 
 597.78    514.47     0.03     0.02   21.023   0.025   20.953  multiple  deblend  0  0  1236  64 
1843.14    418.08    -0.04     0.00   21.023   0.025   21.033  multiple  isolate  0  2  1236  64 
 918.97   1960.33     0.01    -0.00   21.011   0.025   21.058  multiple  deblend  0  0  1236  64 
 227.57    323.79    -0.01     0.01   21.039   0.026   21.064    single  isolate  0  0  1236  64 
1603.79    938.76    -0.00     0.01   21.019   0.025   21.040    single  isolate  0  0  1236  64 
1521.32   1254.48     0.01    -0.01   21.021   0.025   21.035    single  isolate  0  0  1236  64 
2004.15   2751.57    -0.03    -0.01   21.013   0.025   20.996    single  isolate  0  0  1236  64 
  57.19    161.76     0.01     0.01   21.027   0.026   20.867    single  deblend  0  0  1236  64 
1694.76   1725.94     0.00     0.01   21.014   0.025   20.991    single  deblend  0  0  1236  64 
1397.62   3258.72    -0.00    -0.01   21.028   0.025   21.035    single  isolate  0  0  1236  64 
1955.97     68.74     0.00    -0.01   21.024   0.025   21.001  multiple  deblend  0  0  1236  64 
 653.42    608.02     0.01     0.01   21.030   0.025   21.023    single  isolate  0  0  1236  64 
1408.40   1217.83     0.02    -0.00   21.024   0.025   21.016    single  isolate  0  0  1236  64 
1942.03   1722.83    -0.01     0.01   21.032   0.025   21.039    single  isolate  0  0  1236  64 
 865.24   2797.12    -0.04    -0.03   21.048   0.025   21.005  multiple  deblend  0  0  1236  64 
1782.05   2792.46    -0.00    -0.00   21.034   0.025   21.026    single  isolate  0  0  1236  64 
 361.18    265.41     0.01     0.03   21.036   0.026   21.025  multiple  deblend  0  0  1236  64 
  98.84   1149.29    -0.00    -0.05   20.958   0.025   20.715    single  isolate  0  0  1236  64 
 191.10   3450.08    -0.05    -0.02   21.397   0.026   21.242    single  deblend  0  0  1236  64 
1778.54   3596.49     0.01     0.00   21.054   0.026   21.031  multiple  isolate  0  2  1236  64 
1409.30   2162.54     0.03    -0.00   21.014   0.025   20.935    single  isolate  0  0  1236  64 
 649.23    404.14    -0.00    -0.01   21.033   0.026   21.016    single  isolate  0  0  1236  64 
1626.79   2980.32    -0.00    -0.01   21.031   0.025   20.991  multiple  deblend  0  0  1236  64 
 417.89   3238.36    -0.02     0.00   21.025   0.025   21.029    single  isolate  0  0  1236  64 
 302.12   3902.85    -0.00    -0.01   21.022   0.025   21.012    single  isolate  0  0  1236  64 
1365.46   3798.82     0.02     0.01   21.046   0.026   21.039    single  deblend  0  0  1236  64 
  75.44   2229.77    -0.00     0.00   21.005   0.025   21.018    single  deblend  0  0  1236  64 
 816.42   3888.02    -0.00    -0.01   21.019   0.026   20.993    single  isolate  0  0  1236  64 
 713.70   2789.23    -0.02     0.01   21.017   0.025   21.027  multiple  isolate  0  2  1236  64 
 314.89    996.49    -0.14    -0.22   21.055   0.025   20.849    single  deblend  1  0  1236  64 
  20.73    550.17     0.27    -0.17   21.054   0.026   21.093    single  isolate  0  0  1236  64 
 923.02   1489.35    -0.01     0.02   21.021   0.025   20.979  multiple  deblend  0  0  1236  64 
 609.49   3755.03    -0.01    -0.02   21.033   0.025   21.050    single  isolate  0  0  1236  64 
 857.05   4142.86    -0.00     0.01   21.034   0.026   20.981  multiple  isolate  0  2  1236  64 
1815.08   3448.19     0.00    -0.03   21.036   0.026   20.948  multiple  deblend  0  0  1236  64 
1382.24   3810.80    -0.00    -0.00   21.035   0.026   21.010  multiple  deblend  0  0  1236  64 
 553.19   1256.28    -0.01    -0.25   20.943   0.025   20.610  multiple  deblend  1  0  1236  64 
1271.59   2698.30     0.01     0.01   21.024   0.025   21.003    single  isolate  0  0  1236  64 
 583.07   1864.82     0.05    -0.03   21.000   0.025   20.903  multiple  deblend  0  0  1236  64 
1962.83   3339.10    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  64 
1413.47   2058.81     0.01    -0.00   21.017   0.025   21.024    single  isolate  0  0  1236  64 
1526.63   2657.32     0.00    -0.01   21.047   0.025   20.970    single  deblend  0  0  1236  64 
 851.10   3947.54     0.00     0.00   21.035   0.026   21.044    single  isolate  0  0  1236  64 
 205.73   1659.96    -0.01     0.02   21.019   0.025   21.028    single  isolate  0  0  1236  64 
1640.13   1581.43    -0.07     0.04   20.929   0.025   20.786  multiple  deblend  1  0  1236  64 
 445.03   3784.29    -0.01     0.00   21.037   0.025   21.034  multiple  isolate  0  2  1236  64 
1101.37   3519.15    -0.08    -0.07   21.492   0.026   21.593    single  deblend  0  0  1236  64 
 217.78   2472.23     0.01     0.00   21.014   0.025   21.051    single  isolate  0  0  1236  64 
 250.68   3273.76    -0.01     0.02   21.025   0.025   21.005    single  deblend  0  0  1236  64 
1525.29   2600.24     0.03    -0.02   21.021   0.025   21.013    single  isolate  0  0  1236  64 
 879.25   3663.97     0.02    -0.01   21.031   0.025   21.045    single  isolate  0  0  1236  64 
 818.24   2246.35     0.00     0.02   21.024   0.025   21.031    single  deblend  0  0  1236  64 
 120.71   3185.01     0.02     0.00   21.112   0.025   21.102    single  deblend  0  0  1236  64 
 561.98   1494.40     0.02     0.02   21.018   0.025   21.041  multiple  deblend  0  0  1236  64 
1881.08   1513.95    -0.01     0.01   21.017   0.025   20.974    single  isolate  0  0  1236  64 
 296.27   1872.45     0.02     0.00   21.027   0.025   20.997    single  deblend  0  0  1236  64 
1925.17    285.35    -0.01    -0.02   21.019   0.025   20.965    single  isolate  0  0  1236  64 
 626.98   4150.53     0.01     0.06   20.803   0.025   19.914  multiple  isolate  1  20  1236  64 
 430.63   1853.73     0.00     0.01   21.013   0.025   21.020    single  isolate  0  0  1236  64 
 281.34   2190.02    -0.02    -0.01   21.015   0.025   21.049    single  isolate  0  0  1236  64 
 857.61   1910.59    -0.00     0.00   21.012   0.025   21.040    single  isolate  0  0  1236  64 
 861.40   1315.57     0.02     0.00   21.020   0.025   21.042    single  isolate  0  0  1236  64 
1141.23   1801.01     0.03    -0.00   21.004   0.025   20.993  multiple  isolate  0  2  1236  64 
1465.47   3875.69     0.01    -0.02   21.047   0.026   21.023    single  isolate  0  0  1236  64 
1352.07    599.12     0.00    -0.01   21.029   0.025   21.041    single  isolate  0  0  1236  64 
1395.05   2188.98    -0.02    -0.01   21.017   0.025   21.055    single  isolate  0  0  1236  64 
1053.37   3296.30     0.02     0.02   21.026   0.025   21.029    single  isolate  0  0  1236  64 
 394.14   1624.12     0.00    -0.02   21.021   0.025   21.029    single  isolate  0  0  1236  64 
1782.00    969.57     0.01     0.01   21.021   0.025   21.033    single  isolate  0  0  1236  64 
1090.03    837.17    -0.03    -0.01   21.018   0.025   21.030    single  isolate  0  0  1236  64 
