# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  SincMag  Matched   Deblend   Extended   nChild  Visit  CCD
 888.51   1731.74    -0.76    -0.21   24.827   0.136   23.860    single  isolate  1  0  1236  43 
 402.44   1142.83    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  43 
 343.54   1927.09    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  43 
 165.59     92.32    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  43 
1873.27   3026.32    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  43 
1137.77   1033.68    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  43 
 736.52    339.18    -0.43     1.35   24.918   0.146   24.930    single  isolate  1  0  1236  43 
1572.10   3027.06    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  43 
1467.39   3983.15    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  43 
1626.37   2228.27    -0.45    -0.91   25.035   0.166   26.199    single  isolate  0  0  1236  43 
1616.06    986.39    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  43 
1345.71   1914.82    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  43 
1121.71    553.74    -0.37     0.18   24.996   0.157   26.176    single  isolate  0  0  1236  43 
1218.06   3773.44    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  43 
 221.69   3618.51    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  43 
1534.04   2345.90     0.37     0.45   24.987   0.158      nan    single  isolate  0  0  1236  43 
 709.09   3985.63    -0.18     0.16   24.817   0.140   25.548    single  isolate  0  0  1236  43 
 464.13   1793.43    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  43 
1421.10   3795.75    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  43 
 722.85    377.08    -0.03     0.16   24.850   0.137   27.283    single  isolate  0  0  1236  43 
1513.95    966.50    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  43 
 875.83    264.98    -0.16    -0.34   24.896   0.143   24.918    single  isolate  0  0  1236  43 
2011.47   4143.19     1.53     0.81   24.716   0.129   23.875    single  deblend  1  0  1236  43 
 710.48   3968.68     0.16     0.52   24.941   0.157   24.819    single  isolate  0  0  1236  43 
 910.13   2224.75     0.10    -0.21   24.884   0.144   25.436    single  isolate  0  0  1236  43 
1383.58   2665.79    -0.41    -0.09   25.046   0.167   24.892    single  isolate  1  0  1236  43 
1508.51   2854.89    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  43 
1297.56    742.58    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  43 
 865.62   1864.92    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  43 
 592.81   1303.84    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  43 
1540.17   3008.05    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  43 
1429.50   1951.78    -0.21     0.12   24.978   0.156   24.937    single  isolate  0  0  1236  43 
 404.96   3737.61    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  43 
1782.68   4071.28     0.52     0.12   24.984   0.162   27.681    single  isolate  0  0  1236  43 
