# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  SincMag  Matched   Deblend   Extended   nChild  Visit  CCD
 219.28    892.04     0.00     0.02   23.984   0.063   24.074    single  isolate  0  0  1236  25 
1502.42   3065.69     0.47     0.01   24.088   0.070   24.366    single  isolate  0  0  1236  25 
 241.60   4074.50    -0.29     1.73   23.891   0.059   23.247    single  deblend  1  0  1236  25 
1522.23   1071.11    -0.16    -0.07   23.965   0.063   23.782    single  deblend  1  0  1236  25 
1297.20   2420.42     0.16    -0.01   24.136   0.073   24.254    single  isolate  0  0  1236  25 
 277.01   2976.36     0.04     0.37   24.171   0.074   23.894    single  deblend  0  0  1236  25 
  45.24   1719.28    -0.21     0.19   24.120   0.070   24.350    single  isolate  0  0  1236  25 
 618.57   2227.22     0.06    -0.08   23.927   0.061   24.200    single  isolate  0  0  1236  25 
 676.04   2056.86     0.19    -0.16   24.021   0.066   24.289    single  isolate  0  0  1236  25 
1011.92    157.67     0.17     0.04   24.047   0.067   24.052    single  isolate  0  0  1236  25 
1988.69   3811.11     0.05     0.18   23.951   0.064   24.019    single  isolate  0  0  1236  25 
 898.52    447.77     0.25    -0.17   24.093   0.070   24.410    single  isolate  0  0  1236  25 
 314.10   3792.40     0.05    -0.14   24.858   0.135   24.845    single  deblend  0  0  1236  25 
 556.13     61.40     0.12    -0.24   24.079   0.069   24.263    single  isolate  0  0  1236  25 
 741.32   2650.07     0.43    -0.88   23.802   0.056   23.815    single  isolate  1  0  1236  25 
1048.28   1377.22     0.01    -0.33   23.993   0.065   24.116  multiple  isolate  0  2  1236  25 
1550.71   2979.70    -0.01    -0.11   24.050   0.068   24.107  multiple  deblend  0  0  1236  25 
1312.04   1140.12    -0.03     0.04   24.050   0.068   23.831    single  deblend  0  0  1236  25 
1956.44   3124.16    -0.11    -0.15   23.937   0.063   24.091  multiple  deblend  0  0  1236  25 
1994.73   4144.10     0.13     0.20   24.129   0.074   24.053    single  isolate  1  0  1236  25 
1286.76   1839.87     0.15    -0.01   24.118   0.072   24.553    single  isolate  0  0  1236  25 
1057.43   2752.81     0.07     0.26   24.030   0.067   23.510    single  deblend  1  0  1236  25 
1539.23    379.25     0.18    -0.07   24.086   0.070   24.215    single  isolate  0  0  1236  25 
 313.08   3984.18    -0.10     0.33   24.041   0.066   23.932    single  isolate  0  0  1236  25 
1065.16    207.44    -0.12     0.22   23.965   0.063   24.167    single  isolate  0  0  1236  25 
 638.09   2430.54    -0.14     0.15   23.911   0.060   24.089    single  deblend  0  0  1236  25 
1570.71     94.84     0.02    -0.05   24.086   0.069   24.398    single  isolate  0  0  1236  25 
