# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  SincMag  Matched   Deblend   Extended   nChild  Visit  CCD
 219.28    892.04    -0.04     0.04   23.972   0.058   24.078    single  isolate  0  0  1236  42 
1502.42   3065.69    -0.01     0.02   24.159   0.070   23.996    single  isolate  1  0  1236  42 
 241.60   4074.50     0.18     0.09   24.033   0.063   24.074    single  isolate  0  0  1236  42 
1522.23   1071.11     0.27    -0.15   24.200   0.071   24.235    single  deblend  1  0  1236  42 
1297.20   2420.42    -0.09     0.02   24.155   0.069   24.020    single  isolate  1  0  1236  42 
 277.01   2976.36     0.06    -0.21   23.970   0.059   24.256  multiple  isolate  0  2  1236  42 
  45.24   1719.28    -0.29     0.06   24.162   0.068   24.083    single  isolate  0  0  1236  42 
 618.57   2227.22    -0.20    -0.55   24.085   0.064   23.791    single  deblend  0  0  1236  42 
 676.04   2056.86    -0.05     0.00   23.969   0.059   23.782    single  isolate  0  0  1236  42 
1011.92    157.67     0.19    -0.22   23.943   0.057   23.643    single  isolate  0  0  1236  42 
1988.69   3811.11     0.14    -0.03   24.059   0.065   24.095  multiple  deblend  0  0  1236  42 
 898.52    447.77    -0.14    -0.09   24.035   0.061   24.063    single  isolate  0  0  1236  42 
 314.10   3792.40     0.06    -0.17   24.127   0.068   24.384    single  isolate  0  0  1236  42 
 556.13     61.40     0.06     0.04   24.103   0.065   24.145    single  isolate  0  0  1236  42 
 741.32   2650.07    -0.03     0.14   23.980   0.059   24.182    single  isolate  0  0  1236  42 
1048.28   1377.22    -0.02    -0.19   24.033   0.062   24.499    single  isolate  0  0  1236  42 
1550.71   2979.70    -0.12     0.14   24.133   0.068   24.824    single  deblend  0  0  1236  42 
1312.04   1140.12     0.13    -0.14   23.960   0.058   24.133    single  isolate  0  0  1236  42 
1956.44   3124.16    -0.21     0.00   24.152   0.069   24.011    single  isolate  0  0  1236  42 
1994.73   4144.10     0.07     0.07   24.087   0.067   24.175    single  isolate  0  0  1236  42 
1286.76   1839.87     0.22     0.07   24.061   0.063   24.238    single  isolate  0  0  1236  42 
1057.43   2752.81    -0.16     0.08   24.133   0.068   24.776    single  isolate  0  0  1236  42 
1539.23    379.25     0.24     0.18   24.084   0.064   24.116  multiple  deblend  1  0  1236  42 
 313.08   3984.18     0.28     0.01   24.074   0.065   24.370    single  isolate  0  0  1236  42 
1065.16    207.44     0.09    -0.07   24.023   0.061   24.250    single  isolate  0  0  1236  42 
 638.09   2430.54    -0.31    -0.05   23.975   0.059   24.293    single  isolate  0  0  1236  42 
1570.71     94.84    -0.01     0.05   23.947   0.057   24.043    single  isolate  0  0  1236  42 
 235.41   1496.72     0.00     0.15   23.980   0.059   23.702    single  isolate  1  0  1236  42 
 427.55   3257.93     0.22    -0.01   24.044   0.063   23.946    single  isolate  0  0  1236  42 
1324.40   3603.31    -0.19    -0.12   24.049   0.064   23.855    single  isolate  1  0  1236  42 
 483.32   1551.63    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  42 
1987.26   2519.65     0.24     0.23   24.065   0.064   23.927    single  isolate  1  0  1236  42 
 352.84   3200.67     0.10    -0.16   24.093   0.065   24.266    single  isolate  0  0  1236  42 
1797.21    154.91     0.06    -0.02   24.025   0.061   24.117    single  isolate  1  0  1236  42 
1568.10    628.44    -0.31    -0.21   24.092   0.064   24.622    single  isolate  0  0  1236  42 
1847.70   4122.69     0.01     0.05   24.106   0.068   24.305    single  isolate  0  0  1236  42 
