# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  SincMag  Matched   Deblend   Extended   nChild  Visit  CCD
1258.49    652.71    -0.02    -0.01   21.012   0.020   21.041    single  isolate  0  0  1236  58 
1171.30   1266.32    -0.00     0.00   21.017   0.020   21.006    single  isolate  0  0  1236  58 
1832.68   3210.27    -0.01    -0.00   21.018   0.020   21.036    single  isolate  0  0  1236  58 
 495.98   3174.41    -0.01     0.02   21.028   0.020   21.061    single  isolate  0  0  1236  58 
 839.22   1590.61    -0.01    -0.01   21.024   0.020   21.044    single  isolate  0  0  1236  58 
1180.75   3914.05    -0.01    -0.01   21.011   0.020   21.023    single  isolate  0  0  1236  58 
1267.62    325.56     0.01    -0.03   21.012   0.020   21.030  multiple  isolate  0  2  1236  58 
1351.36   2079.68    -0.03    -0.03   21.039   0.020   21.048    single  deblend  0  0  1236  58 
1817.65   3132.53    -0.04    -0.01   21.021   0.020   21.016    single  isolate  0  0  1236  58 
 720.39   3175.70    -0.04    -0.00   21.044   0.020   21.016    single  deblend  0  0  1236  58 
1526.89   1483.68     0.01    -0.00   21.026   0.020   21.085  multiple  deblend  0  0  1236  58 
1792.41   2873.81    -0.02     0.01   21.018   0.020   21.010    single  isolate  0  0  1236  58 
1476.85    542.69     0.01    -0.00   21.009   0.020   20.946    single  deblend  0  0  1236  58 
 352.20   2717.10    -0.01     0.00   21.035   0.020   21.043    single  isolate  0  0  1236  58 
 299.89   3708.59     0.00     0.02   21.022   0.020   21.051  multiple  isolate  0  2  1236  58 
1832.72   2256.12    -0.01    -0.01   21.015   0.020   20.983  multiple  deblend  0  0  1236  58 
1197.13   3671.34    -0.01     0.00   21.015   0.020   21.038    single  isolate  0  0  1236  58 
 718.12   2381.05    -0.02    -0.01   21.025   0.020   21.047    single  isolate  0  0  1236  58 
1915.36    143.70    -0.01    -0.02   21.005   0.020   21.033  multiple  isolate  0  2  1236  58 
1095.51    207.96    -0.18     0.40   20.873   0.020   20.339    single  deblend  1  0  1236  58 
 851.34   2255.34     0.00     0.00   21.019   0.020   21.015    single  isolate  0  0  1236  58 
 225.78   2225.78    -0.00    -0.00   21.028   0.020   21.000    single  deblend  0  0  1236  58 
  26.26   3215.00     0.00     0.01   21.031   0.020   21.043  multiple  isolate  0  2  1236  58 
1424.21    975.52    -0.01    -0.02   21.021   0.020   21.039    single  isolate  0  0  1236  58 
1202.65   1099.39    -0.06    -0.04   21.111   0.020   21.163    single  deblend  0  0  1236  58 
 314.84   3974.82     0.01     0.01   21.028   0.020   21.054    single  isolate  0  0  1236  58 
1172.18   2558.52    -0.01     0.01   21.022   0.020   21.023    single  isolate  0  0  1236  58 
 127.55   2359.98    -0.01     0.00   21.023   0.020   21.002    single  deblend  0  0  1236  58 
1006.60   2436.36    -0.01    -0.00   21.014   0.020   20.903  multiple  isolate  0  6  1236  58 
  59.35    366.20     0.03     0.00   21.018   0.020   21.036  multiple  isolate  0  2  1236  58 
 597.78    514.47     0.01     0.01   21.012   0.020   20.974  multiple  deblend  0  0  1236  58 
1843.14    418.08    -0.02    -0.00   21.014   0.020   21.014    single  isolate  0  0  1236  58 
 918.97   1960.33     0.00     0.01   21.022   0.020   21.037  multiple  isolate  0  2  1236  58 
 227.57    323.79     0.01     0.01   21.004   0.020   21.043    single  isolate  0  0  1236  58 
1603.79    938.76     0.01     0.01   21.021   0.020   21.053    single  isolate  0  0  1236  58 
1521.32   1254.48    -0.03    -0.02   21.061   0.020   21.068  multiple  deblend  0  0  1236  58 
2004.15   2751.57    -0.01    -0.01   21.024   0.020   21.047    single  isolate  0  0  1236  58 
  57.19    161.76    -0.00     0.01   21.009   0.020   21.026    single  isolate  0  0  1236  58 
1694.76   1725.94    -0.01     0.01   21.017   0.020   21.049    single  isolate  0  0  1236  58 
1397.62   3258.72    -0.03    -0.01   21.017   0.020   21.056    single  isolate  0  0  1236  58 
1955.97     68.74     0.00    -0.01   21.010   0.020   21.018  multiple  isolate  0  2  1236  58 
 653.42    608.02     0.01    -0.01   21.015   0.020   21.036    single  isolate  0  0  1236  58 
1408.40   1217.83     0.00     0.00   21.022   0.020   21.022    single  isolate  0  0  1236  58 
1942.03   1722.83    -0.01     0.02   21.020   0.020   21.031    single  isolate  0  0  1236  58 
 865.24   2797.12     0.00    -0.01   21.017   0.020   21.043    single  isolate  0  0  1236  58 
1782.05   2792.46    -0.01     0.00   21.020   0.020   20.945  multiple  isolate  0  2  1236  58 
 361.18    265.41     0.01     0.03   21.003   0.020   21.028  multiple  deblend  0  0  1236  58 
  98.84   1149.29     0.03     0.00   21.021   0.020   21.009  multiple  deblend  0  0  1236  58 
 191.10   3450.08     0.00    -0.01   21.022   0.020   21.037  multiple  deblend  0  0  1236  58 
1778.54   3596.49     0.00    -0.02   21.016   0.020   21.013  multiple  deblend  0  0  1236  58 
1409.30   2162.54     0.00    -0.01   21.020   0.020   21.015    single  isolate  0  0  1236  58 
 649.23    404.14     0.00    -0.03   21.013   0.020   21.053    single  isolate  0  0  1236  58 
1626.79   2980.32     0.00    -0.00   21.020   0.020   21.033    single  isolate  0  0  1236  58 
 417.89   3238.36    -0.02    -0.01   21.027   0.020   21.066    single  isolate  0  0  1236  58 
 302.12   3902.85     0.22     0.12   20.934   0.020   20.550  multiple  isolate  1  3  1236  58 
1365.46   3798.82    -0.00     0.03   21.016   0.020   21.005    single  deblend  0  0  1236  58 
  75.44   2229.77    -0.04    -0.00   21.074   0.020   21.100    single  deblend  0  0  1236  58 
 816.42   3888.02    -0.01     0.02   21.001   0.020   20.991    single  deblend  0  0  1236  58 
 713.70   2789.23    -0.01     0.00   21.029   0.020   21.039    single  isolate  0  0  1236  58 
 314.89    996.49     0.01     0.01   21.019   0.020   21.046    single  isolate  0  0  1236  58 
  20.73    550.17     0.27    -0.17   21.030   0.020   21.049  multiple  isolate  0  2  1236  58 
 923.02   1489.35     0.00     0.01   21.015   0.020   21.031  multiple  isolate  0  2  1236  58 
 609.49   3755.03    -0.05     0.00   21.034   0.020   20.992    single  deblend  0  0  1236  58 
 857.05   4142.86    -0.01     0.02   21.012   0.020   21.005  multiple  isolate  0  6  1236  58 
1815.08   3448.19    -0.00    -0.01   21.009   0.020   21.028    single  isolate  0  0  1236  58 
1382.24   3810.80    -0.00     0.01   21.013   0.020   20.994  multiple  isolate  0  2  1236  58 
 553.19   1256.28    -0.01    -0.01   21.013   0.020   21.009    single  isolate  0  0  1236  58 
1271.59   2698.30    -0.03    -0.02   21.024   0.020   21.013    single  isolate  0  0  1236  58 
 583.07   1864.82    -0.01    -0.02   21.024   0.020   21.049    single  isolate  0  0  1236  58 
1962.83   3339.10    -0.01    -0.00   21.014   0.020   21.030    single  isolate  0  0  1236  58 
1413.47   2058.81     0.00    -0.01   21.016   0.020   21.019    single  isolate  0  0  1236  58 
1526.63   2657.32    -0.02    -0.03   21.021   0.020   21.021  multiple  isolate  0  2  1236  58 
 851.10   3947.54    -0.01    -0.01   21.006   0.020   20.911  multiple  isolate  0  3  1236  58 
 205.73   1659.96     0.00    -0.01   21.025   0.020   21.033    single  isolate  0  0  1236  58 
1640.13   1581.43    -0.01    -0.01   21.022   0.020   21.026  multiple  deblend  0  0  1236  58 
 445.03   3784.29     0.02     0.03   21.037   0.020   21.028    single  deblend  0  0  1236  58 
1101.37   3519.15     0.00     0.00   21.020   0.020   21.037  multiple  isolate  0  2  1236  58 
 217.78   2472.23    -0.01    -0.01   21.018   0.020   21.030    single  isolate  0  0  1236  58 
 250.68   3273.76    -0.02    -0.01   21.021   0.020   21.026  multiple  deblend  0  0  1236  58 
1525.29   2600.24     0.02    -0.01   21.025   0.020   21.038  multiple  deblend  0  0  1236  58 
 879.25   3663.97     0.02    -0.01   21.012   0.020   20.999    single  isolate  0  0  1236  58 
 818.24   2246.35    -0.02    -0.01   21.023   0.020   21.038  multiple  deblend  0  0  1236  58 
 120.71   3185.01    -0.02    -0.01   21.025   0.020   21.036    single  isolate  0  0  1236  58 
 561.98   1494.40     0.01     0.01   21.021   0.020   21.010    single  isolate  0  0  1236  58 
1881.08   1513.95    -0.02     0.01   21.028   0.020   21.058    single  isolate  0  0  1236  58 
 296.27   1872.45     0.01     0.03   21.024   0.020   21.039    single  isolate  0  0  1236  58 
1925.17    285.35     0.03    -0.11   21.073   0.020   21.089  multiple  deblend  0  0  1236  58 
 626.98   4150.53    -0.01    -0.01   21.020   0.020   21.044    single  isolate  0  0  1236  58 
 430.63   1853.73     0.01    -0.06   20.966   0.020   20.662  multiple  isolate  0  3  1236  58 
 281.34   2190.02     0.01    -0.02   21.025   0.020   21.062    single  isolate  0  0  1236  58 
 857.61   1910.59    -0.02    -0.00   21.025   0.020   21.030    single  isolate  0  0  1236  58 
 861.40   1315.57     0.01    -0.01   21.019   0.020   21.017  multiple  deblend  0  0  1236  58 
1141.23   1801.01    -0.01    -0.01   21.018   0.020   21.035    single  isolate  0  0  1236  58 
1465.47   3875.69    -0.00    -0.03   21.016   0.020   20.989    single  isolate  0  0  1236  58 
1352.07    599.12    -0.02    -0.07   20.984   0.020   20.965  multiple  deblend  0  0  1236  58 
1395.05   2188.98     0.01     0.00   21.021   0.020   21.013    single  isolate  0  0  1236  58 
1053.37   3296.30     0.00     0.01   21.024   0.020   21.030  multiple  deblend  0  0  1236  58 
 394.14   1624.12     0.01    -0.01   21.017   0.020   20.957    single  isolate  0  0  1236  58 
1782.00    969.57    -0.01     0.00   21.018   0.020   21.033    single  isolate  0  0  1236  58 
