# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  SincMag  Matched   Deblend   Extended   nChild  Visit  CCD
 219.28    892.04    -0.10    -0.28   24.052   0.062   23.675    single  deblend  0  0  1236  50 
1502.42   3065.69     0.31    -1.72   23.832   0.052   23.007    single  isolate  1  0  1236  50 
 241.60   4074.50     0.09     0.04   24.092   0.066   24.247    single  isolate  0  0  1236  50 
1522.23   1071.11     0.13     0.05   24.052   0.061   24.115  multiple  isolate  0  2  1236  50 
1297.20   2420.42     0.38    -0.03   24.063   0.063   24.453    single  isolate  0  0  1236  50 
 277.01   2976.36    -0.14     0.09   23.988   0.059   24.444    single  isolate  0  0  1236  50 
  45.24   1719.28    -0.18    -0.04   23.962   0.058   23.746    single  isolate  1  0  1236  50 
 618.57   2227.22     0.05    -0.11   24.167   0.068   24.149    single  isolate  1  0  1236  50 
 676.04   2056.86     0.06    -0.14   23.987   0.059   23.935    single  deblend  0  0  1236  50 
1011.92    157.67    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  50 
1988.69   3811.11    -0.16    -0.10   24.098   0.066   24.579    single  isolate  0  0  1236  50 
 898.52    447.77    -0.08     0.07   24.100   0.064   23.936    single  isolate  0  0  1236  50 
 314.10   3792.40     0.03    -0.05   23.965   0.059   24.021    single  isolate  1  0  1236  50 
 556.13     61.40     0.15    -0.37   23.970   0.058   23.344    single  deblend  1  0  1236  50 
 741.32   2650.07    -0.18     0.30   23.920   0.056   24.301    single  isolate  0  0  1236  50 
1048.28   1377.22    -0.13     0.01   24.030   0.060   24.131    single  isolate  0  0  1236  50 
1550.71   2979.70     0.21     0.20   24.158   0.068   24.244    single  isolate  0  0  1236  50 
1312.04   1140.12     0.13    -0.22   23.949   0.056   24.261    single  isolate  0  0  1236  50 
1956.44   3124.16     0.02    -0.45   23.886   0.055   23.615    single  isolate  1  0  1236  50 
1994.73   4144.10    -0.04     0.13   24.044   0.064   24.485    single  isolate  0  0  1236  50 
1286.76   1839.87     0.08     0.02   23.979   0.058   24.394    single  isolate  0  0  1236  50 
1057.43   2752.81     0.11     0.01   23.974   0.058   23.792    single  isolate  1  0  1236  50 
1539.23    379.25     0.24     0.13   23.998   0.059   24.224    single  isolate  0  0  1236  50 
 313.08   3984.18     0.22     0.29   23.970   0.059   23.728    single  deblend  1  0  1236  50 
1065.16    207.44    -0.14     0.03   24.119   0.065   24.377    single  isolate  0  0  1236  50 
 638.09   2430.54    -0.06     0.12   24.081   0.063   24.466    single  isolate  0  0  1236  50 
1570.71     94.84    -0.70     1.18   23.696   0.046   22.844    single  deblend  1  0  1236  50 
 235.41   1496.72     0.10    -0.12   24.113   0.065   24.293    single  isolate  1  0  1236  50 
 427.55   3257.93     0.13     0.01   23.975   0.059   23.876    single  isolate  1  0  1236  50 
1324.40   3603.31     0.14     0.10   24.068   0.064   23.841    single  isolate  0  0  1236  50 
 483.32   1551.63     0.20     0.11   23.872   0.053   23.999    single  isolate  1  0  1236  50 
1987.26   2519.65    -0.09    -0.09   23.966   0.058   24.188    single  isolate  0  0  1236  50 
 352.84   3200.67    -0.02    -0.12   24.040   0.062   24.364    single  isolate  0  0  1236  50 
1797.21    154.91    -0.16     0.22   24.058   0.061   23.771    single  isolate  1  0  1236  50 
1568.10    628.44    -0.07    -0.00   23.928   0.055   23.149    single  isolate  1  0  1236  50 
1847.70   4122.69    -0.20     0.14   23.979   0.060   24.528    single  isolate  0  0  1236  50 
 683.10   2982.43     0.20    -0.33   24.016   0.061   23.881    single  isolate  0  0  1236  50 
 474.36    943.64     0.11    -0.05   24.129   0.066   24.608    single  isolate  1  0  1236  50 
1107.58    783.79     0.17    -0.28   24.037   0.060   23.886    single  isolate  0  0  1236  50 
 670.38    682.88     0.10     0.06   24.136   0.066   24.413    single  deblend  0  0  1236  50 
1637.90   1874.65     0.08     0.08   24.103   0.064   24.211  multiple  deblend  0  0  1236  50 
 703.83   3217.10    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  50 
 369.68   1661.06     0.08     0.25   24.124   0.066   24.470  multiple  deblend  0  0  1236  50 
1847.54   3991.25     0.11     0.09   24.003   0.061   24.115    single  isolate  0  0  1236  50 
1037.66   1608.94     0.02    -0.11   23.938   0.056   24.050    single  isolate  0  0  1236  50 
1567.24   1574.26    -0.03    -0.06   24.073   0.063   24.307    single  isolate  0  0  1236  50 
 117.33   2237.98    -0.17    -0.36   23.915   0.056   23.749    single  deblend  1  0  1236  50 
 562.83   3175.44     0.08    -0.04   24.148   0.068   24.629    single  deblend  0  0  1236  50 
 414.22   2203.52    -0.12    -0.05   24.093   0.064   24.226  multiple  deblend  0  0  1236  50 
1862.93   1536.17     0.13     0.01   24.144   0.067   24.919    single  isolate  0  0  1236  50 
1027.56   1137.91     0.07    -0.13   24.017   0.059   23.990    single  deblend  0  0  1236  50 
1175.39   2882.89    -0.01     0.01   23.999   0.060   23.747    single  isolate  1  0  1236  50 
  24.01    421.26    -0.13    -0.01   24.058   0.063   23.875  multiple  isolate  0  2  1236  50 
 641.53   1530.94     0.04     0.10   24.164   0.068   24.385    single  deblend  1  0  1236  50 
 576.00   3649.48    -0.17     0.13   24.067   0.064   24.086    single  isolate  0  0  1236  50 
  69.55   3253.27     0.11     0.31   23.994   0.060   24.438    single  isolate  0  0  1236  50 
 747.46    889.59    -0.15    -0.18   24.149   0.067   24.395    single  isolate  0  0  1236  50 
  85.95    175.71    -0.16    -0.13   24.132   0.067   23.734    single  deblend  0  0  1236  50 
1170.86   2467.44    -0.21    -0.08   24.088   0.064   24.191    single  isolate  0  0  1236  50 
 391.90   2903.56    -0.13    -0.13   24.168   0.069   24.345    single  isolate  0  0  1236  50 
1030.24    270.76     0.06     0.21   24.064   0.062   24.617    single  isolate  0  0  1236  50 
 130.31   2182.48    -0.12    -0.10   23.997   0.060   23.915    single  isolate  1  0  1236  50 
 161.31   1308.79    -0.06    -0.10   24.020   0.060   24.014    single  isolate  1  0  1236  50 
 555.15   1023.49     0.13     0.04   23.993   0.059   23.837    single  isolate  0  0  1236  50 
1815.10    738.43    -0.01     0.33   24.085   0.063   24.140    single  deblend  0  0  1236  50 
 251.74    467.14    -0.23    -0.16   24.224   0.071   24.583    single  deblend  0  0  1236  50 
 875.45   2633.95     0.16    -0.06   24.045   0.062   24.425    single  isolate  0  0  1236  50 
1869.08    550.31    -0.16    -0.01   24.100   0.064   24.938    single  isolate  0  0  1236  50 
 719.52   3853.41     0.01     0.24   24.073   0.064   24.640    single  isolate  0  0  1236  50 
 575.22   3264.01    -0.15     0.18   23.987   0.059   23.932    single  isolate  0  0  1236  50 
1128.61   2117.52     0.42     0.13   23.928   0.056   23.680    single  isolate  1  0  1236  50 
 972.87    977.44    -0.08    -0.06   23.971   0.057   24.263    single  isolate  0  0  1236  50 
 370.07   1878.95     0.09    -0.12   24.042   0.061   23.681  multiple  deblend  1  0  1236  50 
 177.01   3492.63     0.01    -0.16   24.010   0.061   24.113    single  isolate  0  0  1236  50 
1928.89    474.05    -0.12    -0.26   23.943   0.056   23.941  multiple  deblend  1  0  1236  50 
1035.29    292.23     0.03    -0.13   24.140   0.066   24.286    single  isolate  0  0  1236  50 
 399.07    951.03    -0.03     0.01   24.250   0.073   24.161    single  deblend  0  0  1236  50 
 104.53   1029.84    -0.09     0.03   23.937   0.056   24.255    single  isolate  0  0  1236  50 
 563.35   1291.49     0.18     0.06   23.977   0.058   23.979    single  deblend  0  0  1236  50 
1728.78   3036.33     0.39     0.06   24.050   0.063   24.318    single  isolate  0  0  1236  50 
1756.48   1861.33    -0.03     0.08   23.919   0.055   23.640    single  isolate  0  0  1236  50 
  66.30    787.92    -0.34     0.11   23.818   0.051   23.771    single  isolate  0  0  1236  50 
 637.78   1521.89     0.10     0.08   24.133   0.066   24.144  multiple  deblend  0  0  1236  50 
 679.78   2649.36     0.07     0.07   24.037   0.061   25.011    single  isolate  0  0  1236  50 
1575.12   2375.98    -0.11    -0.04   23.914   0.055   23.340    single  isolate  1  0  1236  50 
  40.84    940.78    -0.10     0.00   24.096   0.064   24.597    single  isolate  0  0  1236  50 
1367.83   3251.88     0.26     0.06   23.984   0.059   24.279    single  isolate  0  0  1236  50 
 854.83   2342.26    -0.03    -0.03   24.101   0.064   24.293    single  isolate  0  0  1236  50 
1831.51   2531.94     0.02     0.10   24.136   0.067   24.566    single  isolate  0  0  1236  50 
1055.16   3083.81    -0.05     0.10   23.933   0.057   23.973    single  isolate  1  0  1236  50 
  62.19   4099.62    -0.14    -0.17   23.998   0.061   24.068  multiple  deblend  0  0  1236  50 
 488.09    264.28    -0.14     0.01   24.147   0.067   25.079    single  isolate  0  0  1236  50 
 105.79   3162.93     0.06     0.31   23.964   0.059   23.854    single  deblend  0  0  1236  50 
 546.45    778.50     0.08     0.38   23.928   0.056   23.417    single  deblend  1  0  1236  50 
1620.72    895.63    -0.21    -0.02   23.931   0.056   23.847    single  deblend  0  0  1236  50 
1936.67   1813.37     0.10     0.03   24.026   0.061   24.282    single  isolate  0  0  1236  50 
1315.67   3253.27    -0.34     0.53   23.956   0.058   24.030    single  isolate  1  0  1236  50 
 229.60    722.61    -0.06    -0.23   23.750   0.049   23.607    single  deblend  1  0  1236  50 
 602.96   3335.45     0.04     0.12   24.126   0.067   24.483    single  isolate  0  0  1236  50 
 802.06    922.10    -0.04     0.06   24.020   0.060   24.119    single  isolate  0  0  1236  50 
