# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  SincMag  Matched   Deblend   Extended   nChild  Visit  CCD
 219.28    892.04     1.17     1.18   23.843   0.058   23.327    single  deblend  1  0  1236  49 
1502.42   3065.69    -0.03    -0.01   24.069   0.067   24.285    single  deblend  0  0  1236  49 
 241.60   4074.50     0.17    -0.01   24.044   0.067   24.300    single  isolate  0  0  1236  49 
1522.23   1071.11     0.04    -0.25   24.287   0.080   24.038    single  deblend  1  0  1236  49 
1297.20   2420.42    -0.09     0.20   23.990   0.064   24.499    single  isolate  0  0  1236  49 
 277.01   2976.36     0.16     0.06   24.061   0.067   24.530    single  isolate  0  0  1236  49 
  45.24   1719.28    -0.09     0.26   24.063   0.067   23.776    single  isolate  0  0  1236  49 
 618.57   2227.22    -0.03    -0.02   23.977   0.063   24.358    single  isolate  0  0  1236  49 
 676.04   2056.86    -0.22    -0.06   24.061   0.067   23.872    single  isolate  1  0  1236  49 
1011.92    157.67    -0.12    -0.06   23.939   0.063   24.044  multiple  deblend  0  0  1236  49 
1988.69   3811.11    -0.07     0.13   24.070   0.067   24.198    single  isolate  0  0  1236  49 
 898.52    447.77     0.06    -0.16   24.113   0.071   24.693    single  isolate  0  0  1236  49 
 314.10   3792.40     0.16    -0.04   24.115   0.071   24.284    single  isolate  0  0  1236  49 
 556.13     61.40    -0.05    -0.39   24.094   0.070   24.911  multiple  deblend  0  0  1236  49 
 741.32   2650.07     0.27     0.19   23.814   0.057   23.235    single  deblend  1  0  1236  49 
1048.28   1377.22    -0.03     0.04   24.129   0.071   24.389    single  isolate  0  0  1236  49 
1550.71   2979.70     0.14     0.07   24.082   0.068   24.226    single  isolate  0  0  1236  49 
1312.04   1140.12     0.07    -0.13   24.192   0.074   24.753    single  isolate  0  0  1236  49 
1956.44   3124.16     0.12     0.03   24.063   0.067   24.052    single  deblend  1  0  1236  49 
1994.73   4144.10     0.12    -0.12   24.065   0.067   23.467    single  isolate  1  0  1236  49 
