# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  SincMag  Matched   Deblend   Extended   nChild  Visit  CCD
 888.51   1731.74    -0.65    -0.71   25.074   0.155   25.997    single  isolate  1  0  1236  66 
 402.44   1142.83    -0.34     0.43   24.901   0.133   25.477    single  isolate  1  0  1236  66 
 343.54   1927.09     0.09    -0.41   24.845   0.127   24.868    single  isolate  0  0  1236  66 
 165.59     92.32     0.09     0.21   25.016   0.149   25.287    single  isolate  0  0  1236  66 
1873.27   3026.32     0.42    -0.03   25.052   0.154   25.805    single  isolate  1  0  1236  66 
1137.77   1033.68    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  66 
 736.52    339.18    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  66 
1572.10   3027.06    -0.13    -0.09   25.152   0.168      nan    single  isolate  0  0  1236  66 
1467.39   3983.15    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  66 
1626.37   2228.27    -0.03     0.04   25.105   0.159   24.451    single  deblend  0  0  1236  66 
1616.06    986.39     0.26     0.57   24.760   0.116   25.715    single  isolate  0  0  1236  66 
1345.71   1914.82    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  66 
1121.71    553.74     0.46     0.28   24.972   0.140   26.945    single  isolate  0  0  1236  66 
1218.06   3773.44     0.57     0.63   25.085   0.158   24.455    single  isolate  1  0  1236  66 
 221.69   3618.51     0.20    -0.06   24.871   0.130   25.173    single  deblend  0  0  1236  66 
1534.04   2345.90    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  66 
 709.09   3985.63    -0.44     0.41   25.111   0.162   25.404    single  isolate  0  0  1236  66 
 464.13   1793.43     0.71     0.31   25.076   0.156   25.505    single  isolate  0  0  1236  66 
1421.10   3795.75     0.25     0.22   25.136   0.166      nan    single  isolate  0  0  1236  66 
 722.85    377.08    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  66 
1513.95    966.50    -0.13     0.21   25.149   0.163   24.736    single  isolate  0  0  1236  66 
 875.83    264.98    -0.17    -0.10   24.893   0.131   26.929    single  isolate  1  0  1236  66 
2011.47   4143.19    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  66 
 710.48   3968.68    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  66 
 910.13   2224.75    -0.23    -0.10   25.112   0.161   25.155    single  deblend  1  0  1236  66 
1383.58   2665.79    -0.48    -0.55   24.915   0.135   25.098    single  isolate  1  0  1236  66 
1508.51   2854.89    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  66 
1297.56    742.58    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  66 
 865.62   1864.92     0.23    -0.09   24.841   0.126   26.167    single  isolate  0  0  1236  66 
 592.81   1303.84     0.31    -0.33   24.943   0.138   24.744    single  isolate  0  0  1236  66 
1540.17   3008.05    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  66 
