# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  SincMag  Matched   Deblend   Extended   nChild  Visit  CCD
 888.51   1731.74     0.44    -0.17   24.931   0.151   24.227    single  isolate  0  0  1236  26 
 402.44   1142.83    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
 343.54   1927.09    -0.35    -0.34   24.818   0.136   25.187    single  isolate  0  0  1236  26 
 165.59     92.32    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
1873.27   3026.32    -0.16     0.11   24.945   0.157   27.539    single  isolate  0  0  1236  26 
1137.77   1033.68    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
 736.52    339.18     0.61    -0.23   24.904   0.146   24.597    single  isolate  1  0  1236  26 
1572.10   3027.06    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
1467.39   3983.15    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
1626.37   2228.27    -0.48     0.32   24.973   0.159   24.758    single  isolate  0  0  1236  26 
1616.06    986.39    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
1345.71   1914.82    -0.51    -0.87   24.709   0.125   24.091    single  deblend  1  0  1236  26 
1121.71    553.74     0.50     0.25   24.799   0.134   24.911    single  isolate  0  0  1236  26 
1218.06   3773.44    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
 221.69   3618.51     0.13     0.17   24.860   0.144   24.723    single  isolate  1  0  1236  26 
1534.04   2345.90    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
 709.09   3985.63    -1.32     0.18   24.785   0.135   24.853    single  isolate  1  0  1236  26 
 464.13   1793.43    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
1421.10   3795.75    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
 722.85    377.08    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
1513.95    966.50     0.26    -0.59   24.933   0.153   24.398    single  isolate  0  0  1236  26 
 875.83    264.98    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
2011.47   4143.19    -0.04     0.65   24.917   0.154   24.794    single  isolate  1  0  1236  26 
 710.48   3968.68    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
 910.13   2224.75    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
1383.58   2665.79    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
1508.51   2854.89    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
1297.56    742.58    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
 865.62   1864.92    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
 592.81   1303.84    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
1540.17   3008.05    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
1429.50   1951.78    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
 404.96   3737.61    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
1782.68   4071.28     1.01     0.29   25.011   0.166   24.430    single  isolate  1  0  1236  26 
1495.16   2466.12    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
1172.17   2594.64     0.39     0.09   24.831   0.139   24.683    single  isolate  1  0  1236  26 
1479.60   1345.86    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
 597.72   3147.24    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
1724.68   3311.90     0.24     0.06   24.962   0.159   25.233    single  isolate  0  0  1236  26 
 430.70   3175.73    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
1664.86    725.51    -0.22     0.02   24.981   0.161      nan    single  isolate  0  0  1236  26 
 685.42    466.85     0.20     0.34   24.938   0.150   24.683    single  isolate  0  0  1236  26 
 361.28   3137.89    -0.85    -0.07   24.566   0.110   24.372    single  isolate  1  0  1236  26 
 403.61   1119.32    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
1624.04   1609.93    -0.23    -0.20   25.056   0.172   24.435    single  deblend  0  0  1236  26 
 774.36   3190.33    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
 377.44   2158.47    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
1506.96   1190.96     0.54     0.64   24.862   0.144   26.386    single  isolate  0  0  1236  26 
1185.81   1234.36    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
 161.59    317.75     0.14     0.51   24.802   0.132   24.660    single  isolate  0  0  1236  26 
 656.85   1266.85    -0.01    -1.01   24.950   0.152   26.361    single  isolate  0  0  1236  26 
1098.15    346.54    -0.25     0.49   24.743   0.128   24.284    single  isolate  0  0  1236  26 
 609.76   2865.65    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
1454.87   1049.42    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
2007.96    988.01    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
 423.33   2255.39    -0.10     0.27   25.012   0.162      nan    single  isolate  0  0  1236  26 
 931.44    820.74     0.24    -0.36   24.974   0.156   24.358    single  isolate  0  0  1236  26 
 589.26   1526.20    -0.07     0.18   24.904   0.146   25.345    single  isolate  0  0  1236  26 
1126.39   1352.96    -0.69     0.10   25.005   0.162   28.124    single  isolate  0  0  1236  26 
1535.82   1624.60     0.14     0.08   24.543   0.109   23.804    single  isolate  0  0  1236  26 
1416.27   3833.92    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
1906.66   3748.58     0.08    -0.48   24.888   0.150   24.352    single  deblend  1  0  1236  26 
 933.55   1861.70    -0.24    -0.34   24.961   0.155   25.211    single  isolate  0  0  1236  26 
 175.47   2901.70    -0.57    -0.30   24.858   0.142   24.326    single  deblend  1  0  1236  26 
 851.70    965.39    -0.03    -0.15   24.789   0.132   25.658    single  isolate  1  0  1236  26 
 220.47   3772.64    -0.26    -0.24   24.851   0.143   24.608    single  isolate  0  0  1236  26 
 286.59   3127.69     0.01     0.09   24.999   0.162      nan    single  isolate  0  0  1236  26 
1502.16   1561.29    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
 136.61   1280.62     0.06    -0.25   24.906   0.146   25.217    single  isolate  0  0  1236  26 
 571.39   3240.51    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
 136.48   2841.70    -0.96    -0.35   24.975   0.164   27.311    single  isolate  1  0  1236  26 
 798.27   2944.13    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
1816.60    862.69    -0.07    -0.66   24.727   0.129   23.325    single  isolate  1  0  1236  26 
 741.69   3491.53    -0.23    -0.53   24.851   0.142   24.549    single  isolate  0  0  1236  26 
 107.74   1375.33     0.46     0.11   24.881   0.143   24.169    single  deblend  1  0  1236  26 
 540.20   2843.36    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
 973.37   3190.15    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
 288.76   2177.34     1.67     0.08   24.955   0.154   24.624    single  isolate  1  0  1236  26 
1486.95   3707.64    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
 122.71   3498.45    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
 753.27   2162.19    -0.09     1.88   24.828   0.138   24.609    single  deblend  1  0  1236  26 
1396.76   3367.97    -0.35    -0.03   25.023   0.167   24.563    single  isolate  0  0  1236  26 
1816.43   3160.96     0.81    -0.16   24.965   0.161      nan    single  isolate  0  0  1236  26 
1567.93   1458.56    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
1300.43    991.91    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
 603.86   3973.74    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
1040.40   2997.59    -0.57    -0.24   25.023   0.166      nan    single  isolate  0  0  1236  26 
1649.02   1793.19     0.72    -0.43   24.720   0.127   25.395    single  isolate  1  0  1236  26 
1178.36   3889.18    -0.05    -0.11   24.905   0.150   26.096    single  isolate  0  0  1236  26 
1732.91   2899.03     0.09     0.05   24.923   0.153   25.058    single  isolate  1  0  1236  26 
1903.56     23.41    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
 802.11    153.97     0.10    -0.35   24.781   0.131   24.609    single  isolate  0  0  1236  26 
 860.21   1535.21    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
1486.99    880.51    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
 294.08    922.06     0.13    -0.02   25.047   0.165      nan    single  isolate  0  0  1236  26 
1786.95    714.26    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
 239.92   3029.57    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  26 
