# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  SincMag  Matched   Deblend   Extended   nChild  Visit  CCD
 219.28    892.04    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  59 
1502.42   3065.69    -0.08    -0.16   24.055   0.068   23.936    single  isolate  0  0  1236  59 
 241.60   4074.50     0.26    -0.36   24.167   0.076   24.045    single  isolate  1  0  1236  59 
1522.23   1071.11     0.12    -0.11   23.938   0.061   23.875    single  deblend  0  0  1236  59 
1297.20   2420.42    -0.04     0.15   23.978   0.064   23.384    single  deblend  1  0  1236  59 
 277.01   2976.36     0.15    -0.01   24.119   0.071   24.765    single  isolate  0  0  1236  59 
  45.24   1719.28    -0.23     0.02   24.034   0.066   23.666    single  isolate  0  0  1236  59 
 618.57   2227.22     0.24    -0.23   24.066   0.068   24.341    single  deblend  0  0  1236  59 
 676.04   2056.86    -0.01     0.06   24.046   0.067   24.137    single  isolate  0  0  1236  59 
1011.92    157.67     0.09     0.05   24.245   0.076   24.208    single  deblend  0  0  1236  59 
1988.69   3811.11     0.25    -0.19   23.973   0.065   24.198    single  isolate  0  0  1236  59 
 898.52    447.77    -0.02     0.11   23.959   0.062   24.091    single  isolate  0  0  1236  59 
 314.10   3792.40    -0.12     0.16   23.989   0.066   23.883    single  isolate  0  0  1236  59 
 556.13     61.40     0.04     0.38   24.008   0.064   24.393  multiple  deblend  0  0  1236  59 
 741.32   2650.07     0.12     0.21   24.047   0.068   23.921    single  isolate  0  0  1236  59 
1048.28   1377.22    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  59 
1550.71   2979.70     0.10    -0.04   24.026   0.067   24.122    single  isolate  0  0  1236  59 
1312.04   1140.12     0.07     0.17   24.080   0.067   24.635    single  isolate  0  0  1236  59 
1956.44   3124.16    -0.01    -0.09   24.025   0.066   24.506    single  isolate  0  0  1236  59 
1994.73   4144.10     0.28     0.04   24.067   0.070   23.864    single  isolate  1  0  1236  59 
1286.76   1839.87     0.03    -0.02   24.041   0.066   24.139    single  isolate  0  0  1236  59 
1057.43   2752.81    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  59 
1539.23    379.25    -0.17     0.27   24.144   0.070   24.257    single  isolate  0  0  1236  59 
 313.08   3984.18     0.18     0.14   24.137   0.074   24.245    single  isolate  0  0  1236  59 
1065.16    207.44    -0.01     0.13   23.869   0.058   23.759    single  isolate  0  0  1236  59 
 638.09   2430.54     0.27     0.11   24.027   0.066   24.201    single  isolate  0  0  1236  59 
1570.71     94.84     0.01     0.04   24.001   0.063   23.823  multiple  deblend  1  0  1236  59 
 235.41   1496.72    -0.18    -0.19   24.109   0.069   24.003    single  deblend  1  0  1236  59 
 427.55   3257.93    -0.09     0.06   23.817   0.058   23.095    single  deblend  1  0  1236  59 
1324.40   3603.31     0.29    -1.82   23.409   0.045   22.875    single  deblend  1  0  1236  59 
 483.32   1551.63     0.10     0.02   23.967   0.063   24.625    single  isolate  0  0  1236  59 
1987.26   2519.65     0.05    -0.18   23.988   0.064   24.472    single  isolate  0  0  1236  59 
 352.84   3200.67     0.09     0.35   24.025   0.067   24.220  multiple  deblend  1  0  1236  59 
1797.21    154.91    -0.08     0.32   24.199   0.072   24.359    single  deblend  1  0  1236  59 
1568.10    628.44     0.16     0.09   24.114   0.068   24.103    single  isolate  0  0  1236  59 
1847.70   4122.69    -0.15     0.05   23.870   0.061   23.861    single  isolate  0  0  1236  59 
 683.10   2982.43    -0.03     0.18   24.101   0.071   24.755    single  isolate  0  0  1236  59 
 474.36    943.64    -0.15    -0.07   24.048   0.066   24.241    single  deblend  0  0  1236  59 
1107.58    783.79    -0.09     0.04   24.014   0.064   23.634  multiple  isolate  0  2  1236  59 
 670.38    682.88     0.22     0.36   24.063   0.067   23.974    single  isolate  0  0  1236  59 
1637.90   1874.65     0.33     0.12   24.114   0.070   24.167    single  isolate  0  0  1236  59 
 703.83   3217.10     0.06    -0.03   23.945   0.064   24.008  multiple  deblend  0  0  1236  59 
 369.68   1661.06     0.09    -0.12   24.120   0.070   25.273    single  isolate  0  0  1236  59 
1847.54   3991.25     0.06    -0.01   23.987   0.066   24.491    single  isolate  0  0  1236  59 
1037.66   1608.94    -0.09    -0.07   24.088   0.068   23.759    single  isolate  1  0  1236  59 
1567.24   1574.26     0.12    -0.04   24.098   0.069   24.252    single  isolate  1  0  1236  59 
 117.33   2237.98    -0.01    -0.02   24.189   0.074   24.400    single  isolate  0  0  1236  59 
 562.83   3175.44     0.02    -0.28   23.986   0.065   23.659    single  isolate  1  0  1236  59 
 414.22   2203.52     0.00     0.08   24.047   0.067   24.187    single  isolate  1  0  1236  59 
1862.93   1536.17    -0.05    -0.23   24.006   0.064   24.483    single  isolate  0  0  1236  59 
1027.56   1137.91     0.15    -0.14   23.982   0.063   24.179    single  isolate  0  0  1236  59 
1175.39   2882.89     0.12     0.25   23.984   0.065   24.262    single  isolate  0  0  1236  59 
  24.01    421.26    -0.13     0.07   24.121   0.069   23.921  multiple  deblend  0  0  1236  59 
 641.53   1530.94     0.06     0.03   24.135   0.071   24.216    single  deblend  0  0  1236  59 
 576.00   3649.48     0.10    -0.01   24.182   0.077   25.138    single  isolate  0  0  1236  59 
  69.55   3253.27    -0.42    -0.47   23.877   0.060   23.164    single  deblend  1  0  1236  59 
 747.46    889.59    -0.12    -0.10   24.150   0.071   24.279    single  isolate  0  0  1236  59 
  85.95    175.71     0.02     0.03   24.172   0.071   24.305    single  isolate  0  0  1236  59 
1170.86   2467.44     0.00     0.17   24.007   0.065   24.296    single  isolate  0  0  1236  59 
 391.90   2903.56     0.02    -0.11   24.037   0.067   24.251    single  isolate  0  0  1236  59 
1030.24    270.76    -0.00    -0.14   23.945   0.061   23.833    single  deblend  1  0  1236  59 
 130.31   2182.48     0.02    -0.23   24.263   0.079   25.115    single  isolate  0  0  1236  59 
 161.31   1308.79    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  59 
 555.15   1023.49    -0.06    -0.15   24.198   0.074   25.129    single  isolate  0  0  1236  59 
1815.10    738.43     0.16     0.10   24.056   0.065   24.063    single  deblend  0  0  1236  59 
 251.74    467.14    -0.01    -0.19   24.031   0.065   24.246    single  isolate  0  0  1236  59 
 875.45   2633.95     0.31     0.11   24.219   0.077   24.523    single  isolate  0  0  1236  59 
