# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  SincMag  Matched   Deblend   Extended   nChild  Visit  CCD
 888.51   1731.74    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  41 
 402.44   1142.83    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  41 
 343.54   1927.09    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  41 
 165.59     92.32     0.07    -0.17   24.997   0.141      nan    single  isolate  1  0  1236  41 
1873.27   3026.32    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  41 
1137.77   1033.68    -0.46     0.71   24.702   0.106   24.514    single  isolate  1  0  1236  41 
 736.52    339.18    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  41 
1572.10   3027.06     0.06     0.33   24.810   0.117   24.845    single  isolate  1  0  1236  41 
1467.39   3983.15     0.38     0.43   25.019   0.140   25.933    single  isolate  0  0  1236  41 
1626.37   2228.27     0.04     0.36   24.904   0.127   25.577    single  isolate  1  0  1236  41 
1616.06    986.39    -0.16     0.41   25.084   0.148      nan    single  isolate  1  0  1236  41 
1345.71   1914.82    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  41 
1121.71    553.74     0.08     0.60   25.096   0.150   24.847    single  isolate  1  0  1236  41 
1218.06   3773.44    -0.10    -0.07   25.174   0.160   25.406    single  isolate  0  0  1236  41 
 221.69   3618.51    -0.27     0.36   24.884   0.124   24.612    single  isolate  0  0  1236  41 
1534.04   2345.90     0.55    -0.30   25.187   0.162   25.302    single  isolate  0  0  1236  41 
 709.09   3985.63    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  41 
 464.13   1793.43     0.23    -0.10   24.961   0.134   25.124    single  isolate  1  0  1236  41 
1421.10   3795.75    -0.12     0.05   24.813   0.117   26.047    single  isolate  0  0  1236  41 
 722.85    377.08    -0.79    -1.07   24.948   0.132   25.521    single  isolate  1  0  1236  41 
