# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  SincMag  Matched   Deblend   Extended   nChild  Visit  CCD
1258.49    652.71     0.01    -0.00   21.024   0.019   21.028    single  isolate  0  0  1236  73 
1171.30   1266.32     0.01     0.02   21.016   0.019   21.019    single  isolate  0  0  1236  73 
1832.68   3210.27    -0.01     0.01   21.030   0.019   21.022    single  isolate  0  0  1236  73 
 495.98   3174.41    -0.01     0.00   21.024   0.019   21.025    single  isolate  0  0  1236  73 
 839.22   1590.61     0.01    -0.02   21.026   0.019   21.051    single  isolate  0  0  1236  73 
1180.75   3914.05    -0.01    -0.00   21.025   0.019   21.028  multiple  deblend  0  0  1236  73 
1267.62    325.56    -0.00    -0.02   21.015   0.019   21.024    single  isolate  0  0  1236  73 
1351.36   2079.68     0.01     0.02   21.064   0.019   21.099    single  deblend  0  0  1236  73 
1817.65   3132.53    -0.01    -0.01   21.022   0.019   21.003    single  isolate  0  0  1236  73 
 720.39   3175.70     0.02    -0.01   21.025   0.019   20.991    single  isolate  0  0  1236  73 
1526.89   1483.68     0.02    -0.01   21.031   0.019   21.042    single  isolate  0  0  1236  73 
1792.41   2873.81    -0.01     0.01   21.029   0.019   20.996    single  deblend  0  0  1236  73 
1476.85    542.69     0.00    -0.01   21.019   0.019   21.031    single  isolate  0  0  1236  73 
 352.20   2717.10    -0.01    -0.02   21.031   0.019   21.030    single  isolate  0  0  1236  73 
 299.89   3708.59     0.01     0.02   21.035   0.019   21.044    single  isolate  0  0  1236  73 
1832.72   2256.12     0.00     0.00   21.033   0.019   21.032    single  isolate  0  0  1236  73 
1197.13   3671.34    -0.01     0.01   21.023   0.019   21.025    single  isolate  0  0  1236  73 
 718.12   2381.05     0.01    -0.00   21.027   0.019   21.051    single  isolate  0  0  1236  73 
1915.36    143.70    -0.03    -0.00   21.001   0.019   20.965    single  isolate  0  0  1236  73 
1095.51    207.96     0.01    -0.02   21.015   0.019   21.023    single  isolate  0  0  1236  73 
 851.34   2255.34    -0.08    -0.04   21.125   0.019   21.089    single  deblend  0  0  1236  73 
 225.78   2225.78    -0.01     0.01   21.029   0.019   21.026    single  isolate  0  0  1236  73 
  26.26   3215.00    -0.01    -0.00   21.034   0.019   21.002  multiple  isolate  0  2  1236  73 
1424.21    975.52    -0.07    -0.06   20.949   0.019   20.884    single  isolate  0  0  1236  73 
1202.65   1099.39     0.01    -0.00   21.027   0.019   21.030  multiple  isolate  0  3  1236  73 
 314.84   3974.82     0.00     0.01   21.036   0.019   21.033    single  isolate  0  0  1236  73 
1172.18   2558.52    -0.02     0.02   21.023   0.019   21.021    single  deblend  0  0  1236  73 
 127.55   2359.98    -0.00     0.01   21.031   0.019   21.032    single  isolate  0  0  1236  73 
1006.60   2436.36    -0.06     0.05   21.005   0.019   20.942    single  isolate  0  0  1236  73 
  59.35    366.20    -0.01     0.01   21.020   0.019   21.036  multiple  deblend  0  0  1236  73 
 597.78    514.47    -0.01    -0.02   21.024   0.019   21.028    single  isolate  0  0  1236  73 
1843.14    418.08    -0.04    -0.02   21.026   0.019   21.040    single  isolate  0  0  1236  73 
 918.97   1960.33     0.00    -0.01   21.027   0.019   21.029    single  isolate  0  0  1236  73 
 227.57    323.79    -0.02     0.00   21.013   0.019   21.055  multiple  deblend  0  0  1236  73 
1603.79    938.76    -0.01     0.00   21.018   0.019   21.039    single  isolate  0  0  1236  73 
1521.32   1254.48     0.02    -0.00   21.022   0.019   21.029    single  isolate  0  0  1236  73 
2004.15   2751.57     0.00    -0.01   21.008   0.019   21.003    single  isolate  0  0  1236  73 
  57.19    161.76    -0.00     0.00   21.015   0.019   20.964  multiple  isolate  0  2  1236  73 
1694.76   1725.94     0.01     0.00   21.017   0.019   21.003    single  isolate  0  0  1236  73 
1397.62   3258.72    -0.02     0.02   21.033   0.019   21.048    single  isolate  0  0  1236  73 
1955.97     68.74     0.01    -0.02   21.017   0.019   21.037    single  isolate  0  0  1236  73 
 653.42    608.02    -0.02    -0.01   21.086   0.019   21.140    single  deblend  0  0  1236  73 
1408.40   1217.83     0.00     0.01   21.025   0.019   21.042    single  isolate  0  0  1236  73 
1942.03   1722.83    -0.01     0.01   21.036   0.019   21.052    single  isolate  0  0  1236  73 
 865.24   2797.12     0.01    -0.00   21.029   0.019   21.034  multiple  isolate  0  2  1236  73 
1782.05   2792.46     0.00    -0.00   21.027   0.019   21.040    single  isolate  0  0  1236  73 
 361.18    265.41    -0.01     0.01   21.015   0.019   21.019  multiple  isolate  0  2  1236  73 
  98.84   1149.29     0.03    -0.01   21.029   0.019   21.000  multiple  isolate  0  2  1236  73 
 191.10   3450.08    -0.01    -0.02   21.032   0.019   21.033    single  isolate  0  0  1236  73 
1778.54   3596.49    -0.00     0.00   21.034   0.019   21.036    single  isolate  0  0  1236  73 
1409.30   2162.54     0.00     0.00   21.011   0.019   20.884    single  deblend  0  0  1236  73 
 649.23    404.14    -0.02    -0.01   21.022   0.019   21.003  multiple  isolate  0  5  1236  73 
1626.79   2980.32     0.01     0.01   21.031   0.019   21.049  multiple  deblend  0  0  1236  73 
 417.89   3238.36    -0.02    -0.00   21.034   0.019   21.010    single  isolate  0  0  1236  73 
 302.12   3902.85    -0.01     0.02   21.025   0.019   21.023  multiple  isolate  0  2  1236  73 
1365.46   3798.82     0.01     0.01   21.019   0.019   20.985    single  deblend  0  0  1236  73 
  75.44   2229.77     0.01    -0.00   21.023   0.019   21.027  multiple  isolate  0  2  1236  73 
 816.42   3888.02    -0.01    -0.00   21.012   0.019   20.983    single  isolate  0  0  1236  73 
 713.70   2789.23    -0.01     0.02   21.025   0.019   21.011  multiple  isolate  0  2  1236  73 
 314.89    996.49     0.01     0.01   21.022   0.019   21.037    single  isolate  0  0  1236  73 
  20.73    550.17     0.27    -0.17   21.030   0.019   21.055    single  isolate  0  0  1236  73 
 923.02   1489.35    -0.00     0.01   21.027   0.019   21.034    single  isolate  0  0  1236  73 
 609.49   3755.03    -0.12    -0.07   20.977   0.019   20.812  multiple  isolate  1  3  1236  73 
 857.05   4142.86    -0.00     0.02   21.029   0.019   21.022  multiple  isolate  0  2  1236  73 
1815.08   3448.19    -0.01     0.00   21.031   0.019   21.022  multiple  deblend  0  0  1236  73 
1382.24   3810.80    -0.00     0.01   21.028   0.019   21.039  multiple  isolate  0  2  1236  73 
 553.19   1256.28    -0.03     0.00   21.023   0.019   21.045    single  isolate  0  0  1236  73 
1271.59   2698.30     0.04     0.01   21.104   0.019   21.153    single  deblend  0  0  1236  73 
 583.07   1864.82    -0.00     0.00   21.020   0.019   21.019  multiple  isolate  0  2  1236  73 
1962.83   3339.10    -0.01    -0.01   21.020   0.019   21.024    single  isolate  0  0  1236  73 
1413.47   2058.81     0.01    -0.01   21.028   0.019   21.001    single  isolate  0  0  1236  73 
1526.63   2657.32    -0.14     0.01   20.980   0.019   20.764    single  isolate  1  0  1236  73 
 851.10   3947.54     0.00    -0.01   21.023   0.019   21.041    single  isolate  0  0  1236  73 
 205.73   1659.96    -0.03     0.01   21.023   0.019   21.018    single  isolate  0  0  1236  73 
1640.13   1581.43    -0.01     0.00   21.026   0.019   21.031    single  isolate  0  0  1236  73 
 445.03   3784.29    -0.01     0.02   21.036   0.019   21.056    single  isolate  0  0  1236  73 
1101.37   3519.15     0.02     0.01   21.024   0.019   21.015    single  isolate  0  0  1236  73 
 217.78   2472.23     0.00     0.00   21.026   0.019   21.041    single  isolate  0  0  1236  73 
 250.68   3273.76     0.00     0.02   21.027   0.019   21.039    single  isolate  0  0  1236  73 
1525.29   2600.24     0.00     0.00   21.031   0.019   21.016  multiple  deblend  0  0  1236  73 
 879.25   3663.97     0.01     0.01   21.024   0.019   21.001    single  isolate  0  0  1236  73 
 818.24   2246.35    -0.00    -0.02   21.079   0.019   21.114    single  deblend  0  0  1236  73 
 120.71   3185.01    -0.00     0.03   21.015   0.019   20.978    single  isolate  0  0  1236  73 
 561.98   1494.40     0.01     0.01   21.029   0.019   21.040    single  isolate  0  0  1236  73 
1881.08   1513.95    -0.02     0.01   21.030   0.019   21.025    single  isolate  0  0  1236  73 
 296.27   1872.45    -0.00     0.01   21.026   0.019   21.027    single  isolate  0  0  1236  73 
1925.17    285.35    -0.02     0.01   21.024   0.019   21.039  multiple  isolate  0  2  1236  73 
 626.98   4150.53     0.00     0.01   20.998   0.019   20.903    single  deblend  0  0  1236  73 
 430.63   1853.73    -0.01    -0.01   21.022   0.019   21.020    single  isolate  0  0  1236  73 
 281.34   2190.02    -0.00    -0.01   21.023   0.019   21.002    single  isolate  0  0  1236  73 
 857.61   1910.59    -0.00     0.01   21.026   0.019   21.022  multiple  isolate  0  2  1236  73 
 861.40   1315.57     0.02     0.01   21.020   0.019   21.050    single  isolate  0  0  1236  73 
1141.23   1801.01     0.02    -0.02   21.021   0.019   21.031    single  isolate  0  0  1236  73 
1465.47   3875.69     0.01    -0.02   21.020   0.019   21.007  multiple  deblend  0  0  1236  73 
1352.07    599.12    -0.00    -0.01   21.023   0.019   21.030    single  isolate  0  0  1236  73 
1395.05   2188.98    -0.00     0.01   21.028   0.019   21.008    single  deblend  0  0  1236  73 
1053.37   3296.30     0.01     0.01   21.015   0.019   21.018    single  isolate  0  0  1236  73 
 394.14   1624.12     0.00    -0.00   21.026   0.019   21.023    single  isolate  0  0  1236  73 
1782.00    969.57    -0.02    -0.01   21.024   0.019   21.043    single  isolate  0  0  1236  73 
1090.03    837.17     0.02    -0.01   21.008   0.019   20.958    single  isolate  0  0  1236  73 
