# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  SincMag  Matched   Deblend   Extended   nChild  Visit  CCD
 219.28    892.04     0.27    -0.13   24.004   0.066   23.638    single  isolate  1  0  1236  64 
1502.42   3065.69     0.04     0.17   24.086   0.069   24.790    single  isolate  0  0  1236  64 
 241.60   4074.50    -0.08    -0.07   24.017   0.064   23.944  multiple  isolate  1  2  1236  64 
1522.23   1071.11    -0.10    -0.31   24.063   0.070   24.059    single  isolate  1  0  1236  64 
1297.20   2420.42    -0.04     0.10   24.026   0.067   24.106  multiple  deblend  0  0  1236  64 
 277.01   2976.36    -0.20    -0.32   23.973   0.064   24.715    single  isolate  0  0  1236  64 
  45.24   1719.28    -0.30     0.03   23.935   0.062   24.173    single  isolate  1  0  1236  64 
 618.57   2227.22    -0.17     0.01   24.074   0.070   24.259    single  isolate  1  0  1236  64 
 676.04   2056.86     0.12     0.07   24.057   0.069   24.227    single  isolate  0  0  1236  64 
1011.92    157.67    -0.03    -0.23   23.975   0.065   24.671    single  isolate  0  0  1236  64 
1988.69   3811.11     0.06     0.03   24.238   0.075   24.804    single  isolate  0  0  1236  64 
 898.52    447.77     0.23    -0.16   24.045   0.069   24.057    single  isolate  0  0  1236  64 
 314.10   3792.40    -0.22    -0.01   24.123   0.070   24.490    single  isolate  0  0  1236  64 
 556.13     61.40    -0.09     0.14   24.158   0.075   24.649    single  isolate  0  0  1236  64 
 741.32   2650.07     0.17     0.25   24.083   0.070   23.851    single  deblend  1  0  1236  64 
1048.28   1377.22    -0.20    -0.18   24.083   0.071   23.943    single  isolate  1  0  1236  64 
1550.71   2979.70     0.18     0.13   24.119   0.071   25.139    single  isolate  0  0  1236  64 
1312.04   1140.12    -0.01    -0.02   23.949   0.064   24.052  multiple  deblend  0  0  1236  64 
1956.44   3124.16    -0.24    -0.10   24.026   0.065   23.676    single  deblend  1  0  1236  64 
1994.73   4144.10     0.14    -0.05   24.167   0.070   25.465    single  isolate  0  0  1236  64 
1286.76   1839.87    -0.02    -0.08   24.174   0.076   24.152    single  isolate  0  0  1236  64 
1057.43   2752.81     0.04     0.07   23.986   0.064   23.576    single  deblend  0  0  1236  64 
1539.23    379.25    -0.07    -0.07   23.962   0.064   23.965    single  isolate  1  0  1236  64 
 313.08   3984.18    -0.15    -0.18   24.037   0.065   24.391    single  isolate  0  0  1236  64 
1065.16    207.44    -0.08    -0.07   24.040   0.069   24.084    single  isolate  0  0  1236  64 
 638.09   2430.54    -0.02     0.16   24.010   0.066   24.168    single  isolate  0  0  1236  64 
1570.71     94.84     0.12    -0.05   24.025   0.068   23.845    single  deblend  1  0  1236  64 
 235.41   1496.72    -0.27     0.27   24.063   0.069   24.180    single  deblend  0  0  1236  64 
 427.55   3257.93    -0.07    -0.29   24.158   0.073   24.736    single  isolate  1  0  1236  64 
1324.40   3603.31     0.06    -0.07   24.033   0.065   24.035    single  isolate  0  0  1236  64 
 483.32   1551.63    -0.30    -0.10   24.027   0.068   24.144    single  isolate  1  0  1236  64 
1987.26   2519.65     0.14    -0.18   24.101   0.069   24.247    single  isolate  0  0  1236  64 
 352.84   3200.67    -0.06    -0.12   24.103   0.070   24.395    single  isolate  1  0  1236  64 
1797.21    154.91    -0.08    -0.10   24.029   0.068   23.987    single  isolate  0  0  1236  64 
1568.10    628.44     0.23    -0.14   23.901   0.061   23.876    single  isolate  1  0  1236  64 
1847.70   4122.69    -0.01    -0.11   24.192   0.072   24.553    single  isolate  0  0  1236  64 
 683.10   2982.43     0.28     0.19   24.089   0.070   24.355    single  isolate  0  0  1236  64 
 474.36    943.64     0.01    -0.05   24.079   0.071   24.481    single  isolate  0  0  1236  64 
1107.58    783.79    -0.27    -0.00   23.896   0.061   23.530    single  isolate  1  0  1236  64 
 670.38    682.88    -0.11    -0.12   24.031   0.068   24.249    single  isolate  1  0  1236  64 
1637.90   1874.65    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  64 
 703.83   3217.10     0.05     0.33   24.029   0.066   24.352    single  isolate  0  0  1236  64 
 369.68   1661.06     1.23     0.34   22.868   0.033   22.632    single  isolate  1  0  1236  64 
1847.54   3991.25    -0.14     0.02   24.065   0.065   24.009    single  isolate  0  0  1236  64 
1037.66   1608.94     0.10     0.21   24.074   0.070   24.108    single  isolate  0  0  1236  64 
1567.24   1574.26    -0.19     0.18   23.995   0.066   24.101    single  isolate  0  0  1236  64 
 117.33   2237.98    -0.29    -0.26   24.659   0.114   24.208    single  deblend  0  0  1236  64 
 562.83   3175.44     0.02     0.18   24.036   0.067   23.662    single  deblend  1  0  1236  64 
 414.22   2203.52     0.46    -0.25   23.940   0.063   23.705    single  deblend  0  0  1236  64 
1862.93   1536.17    -0.12     0.23   24.063   0.069   24.084  multiple  deblend  1  0  1236  64 
1027.56   1137.91     0.09     0.05   24.019   0.067   24.438    single  isolate  0  0  1236  64 
1175.39   2882.89    -0.16     0.14   23.979   0.064   24.065    single  isolate  0  0  1236  64 
  24.01    421.26    -0.37    -0.26   24.266   0.082      nan    single  isolate  0  0  1236  64 
 641.53   1530.94    -0.08     0.80   23.972   0.065   23.459  multiple  isolate  1  2  1236  64 
 576.00   3649.48     0.10    -0.13   23.852   0.057   23.779    single  deblend  1  0  1236  64 
  69.55   3253.27    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  64 
 747.46    889.59     0.13     0.04   24.090   0.071   23.538  multiple  isolate  0  2  1236  64 
  85.95    175.71     0.02    -0.05   23.985   0.065   23.527    single  isolate  1  0  1236  64 
1170.86   2467.44    -0.28    -0.32   23.937   0.062   23.728    single  deblend  0  0  1236  64 
 391.90   2903.56    -0.21     0.27   24.200   0.076   24.685    single  isolate  0  0  1236  64 
1030.24    270.76     0.24     0.00   23.956   0.064   24.169    single  isolate  0  0  1236  64 
 130.31   2182.48     0.20    -0.03   24.053   0.068   24.367    single  isolate  0  0  1236  64 
 161.31   1308.79    -0.27     0.41   23.769   0.055   23.762    single  isolate  1  0  1236  64 
 555.15   1023.49     0.11    -0.36   24.085   0.071   24.448    single  isolate  0  0  1236  64 
1815.10    738.43    -0.22     0.03   24.159   0.075   25.956    single  isolate  0  0  1236  64 
 251.74    467.14     0.14     0.06   24.041   0.068   24.663    single  isolate  0  0  1236  64 
 875.45   2633.95     0.17    -0.25   24.251   0.080   24.955    single  isolate  0  0  1236  64 
1869.08    550.31     0.42    -0.08   24.094   0.071   24.630    single  isolate  0  0  1236  64 
 719.52   3853.41    -0.37     0.06   24.021   0.064   23.910    single  isolate  1  0  1236  64 
 575.22   3264.01    -0.09     0.02   23.968   0.063   24.041    single  isolate  0  0  1236  64 
1128.61   2117.52    -0.06    -0.19   24.038   0.068   23.951    single  deblend  0  0  1236  64 
 972.87    977.44     0.26     0.10   24.100   0.072   24.307    single  isolate  1  0  1236  64 
 370.07   1878.95     0.13     0.03   23.942   0.063   23.893    single  deblend  0  0  1236  64 
 177.01   3492.63    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  64 
1928.89    474.05     0.16     0.05   24.062   0.069   24.244    single  isolate  0  0  1236  64 
1035.29    292.23     0.12     0.36   23.837   0.059   23.558    single  isolate  1  0  1236  64 
 399.07    951.03    -0.12    -0.04   24.042   0.068   24.145    single  isolate  0  0  1236  64 
 104.53   1029.84    -0.15    -0.30   24.098   0.071   23.543    single  isolate  1  0  1236  64 
 563.35   1291.49    -0.14    -0.12   24.066   0.070   24.356    single  isolate  0  0  1236  64 
1728.78   3036.33    -0.02     0.11   24.145   0.072   25.169    single  isolate  0  0  1236  64 
1756.48   1861.33    -0.05    -0.10   24.094   0.071   24.671    single  isolate  0  0  1236  64 
  66.30    787.92     0.02     0.12   23.751   0.055   23.489    single  deblend  1  0  1236  64 
 637.78   1521.89     0.04    -0.05   24.151   0.075   24.429    single  deblend  0  0  1236  64 
 679.78   2649.36    -0.23     0.12   24.079   0.070   25.100    single  isolate  0  0  1236  64 
1575.12   2375.98     0.01    -0.05   24.121   0.072   24.292    single  isolate  0  0  1236  64 
  40.84    940.78     0.13    -0.22   24.203   0.077   25.624    single  isolate  0  0  1236  64 
1367.83   3251.88    -0.04     0.14   24.181   0.074   24.850    single  isolate  0  0  1236  64 
 854.83   2342.26    -0.01     0.09   23.995   0.065   24.531    single  isolate  0  0  1236  64 
1831.51   2531.94     0.06    -0.20   24.006   0.065   24.371    single  isolate  0  0  1236  64 
1055.16   3083.81    -0.12     0.08   24.092   0.070   24.679    single  isolate  0  0  1236  64 
  62.19   4099.62    -0.05    -0.06   24.018   0.063   24.051  multiple  deblend  0  0  1236  64 
 488.09    264.28    -0.11     0.20   23.965   0.065   24.118    single  isolate  0  0  1236  64 
 105.79   3162.93    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  64 
 546.45    778.50     0.09     0.01   23.928   0.063   23.586    single  isolate  0  0  1236  64 
1620.72    895.63     0.19    -0.15   24.032   0.068   24.562    single  isolate  0  0  1236  64 
1936.67   1813.37    -0.05     0.13   23.997   0.065   24.510    single  isolate  0  0  1236  64 
1315.67   3253.27    -0.10    -0.17   24.082   0.068   24.865    single  isolate  0  0  1236  64 
 229.60    722.61    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  64 
 602.96   3335.45     0.07    -0.27   24.132   0.072   24.376  multiple  deblend  0  0  1236  64 
