# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  SincMag  Matched   Deblend   Extended   nChild  Visit  CCD
 888.51   1731.74    -0.15     0.08   24.845   0.127   24.250    single  deblend  1  0  1236  40 
 402.44   1142.83    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  40 
 343.54   1927.09    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  40 
 165.59     92.32     0.08    -0.02   24.888   0.136      nan    single  isolate  0  0  1236  40 
1873.27   3026.32    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  40 
1137.77   1033.68     0.22     0.01   25.074   0.157   24.557    single  isolate  1  0  1236  40 
 736.52    339.18    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  40 
1572.10   3027.06    -0.16    -0.46   24.904   0.131   25.632    single  isolate  0  0  1236  40 
1467.39   3983.15     0.31    -0.29   24.974   0.137   25.339    single  isolate  0  0  1236  40 
1626.37   2228.27    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  40 
1616.06    986.39    -0.09    -0.33   25.075   0.158      nan    single  isolate  1  0  1236  40 
1345.71   1914.82    -0.06     0.20   24.789   0.121   26.389    single  isolate  0  0  1236  40 
1121.71    553.74     1.01    -0.10   24.437   0.092   24.318    single  deblend  1  0  1236  40 
1218.06   3773.44    -0.53     0.09   24.872   0.126   25.025    single  isolate  1  0  1236  40 
 221.69   3618.51    -0.85    -1.07   24.972   0.140   24.356    single  deblend  1  0  1236  40 
1534.04   2345.90    -0.12     0.01   25.047   0.150   25.011  multiple  deblend  1  0  1236  40 
 709.09   3985.63    -0.55    -0.25   24.827   0.122   24.811    single  isolate  1  0  1236  40 
 464.13   1793.43    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  40 
1421.10   3795.75    -0.06     0.36   24.956   0.136   25.167    single  isolate  1  0  1236  40 
 722.85    377.08    -0.58    -0.19   24.988   0.148   24.902    single  isolate  0  0  1236  40 
1513.95    966.50     0.36    -0.19   25.065   0.157   25.467    single  isolate  0  0  1236  40 
 875.83    264.98     0.60     0.23   24.997   0.149   24.896    single  deblend  1  0  1236  40 
2011.47   4143.19     0.23     1.06   25.036   0.145   24.789    single  isolate  1  0  1236  40 
 710.48   3968.68    -0.10    -0.18   25.143   0.161      nan    single  isolate  0  0  1236  40 
 910.13   2224.75     0.27    -0.45   25.173   0.168      nan    single  isolate  1  0  1236  40 
1383.58   2665.79    -0.64    -0.29   25.159   0.164   25.941    single  isolate  1  0  1236  40 
1508.51   2854.89     0.87     0.35   25.175   0.166   24.592    single  isolate  1  0  1236  40 
1297.56    742.58     0.39     0.26   24.986   0.147   26.665    single  deblend  0  0  1236  40 
 865.62   1864.92     0.00     0.07   25.120   0.161      nan    single  isolate  0  0  1236  40 
 592.81   1303.84    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  40 
1540.17   3008.05     0.02     0.05   25.022   0.145      nan    single  isolate  0  0  1236  40 
1429.50   1951.78    -0.49     0.65   24.969   0.141   24.456    single  deblend  1  0  1236  40 
 404.96   3737.61    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  40 
1782.68   4071.28    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  40 
1495.16   2466.12     0.16    -0.56   25.151   0.164   26.276    single  isolate  0  0  1236  40 
1172.17   2594.64     0.20     0.77   24.681   0.109   23.924    single  deblend  1  0  1236  40 
1479.60   1345.86    -0.03    -0.44   25.000   0.147   25.292    single  isolate  1  0  1236  40 
 597.72   3147.24    -0.51     0.34   24.758   0.116   25.371    single  isolate  0  0  1236  40 
1724.68   3311.90    -0.03     0.10   24.977   0.138   24.620    single  isolate  0  0  1236  40 
 430.70   3175.73     0.10    -0.15   24.893   0.131   25.074    single  isolate  0  0  1236  40 
1664.86    725.51     0.02     0.16   25.012   0.150   25.194    single  isolate  1  0  1236  40 
 685.42    466.85    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  40 
 361.28   3137.89    -0.12    -0.35   25.210   0.173   25.931    single  deblend  1  0  1236  40 
 403.61   1119.32     0.32    -0.44   25.048   0.153   25.199    single  isolate  0  0  1236  40 
1624.04   1609.93    -0.92    -0.48   25.022   0.148   25.054    single  deblend  1  0  1236  40 
 774.36   3190.33    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  40 
 377.44   2158.47     0.09    -0.17   24.657   0.108   24.794    single  deblend  0  0  1236  40 
1506.96   1190.96     0.24     0.01   25.147   0.167   25.943    single  isolate  0  0  1236  40 
1185.81   1234.36    -0.57     0.30   24.850   0.129   24.306    single  isolate  1  0  1236  40 
