# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  SincMag  Matched   Deblend   Extended   nChild  Visit  CCD
1258.49    652.71    -0.01    -0.01   21.003   0.032   20.970  multiple  deblend  0  0  1236  49 
1171.30   1266.32    -0.01     0.01   21.020   0.032   21.006  multiple  isolate  0  2  1236  49 
1832.68   3210.27     0.01     0.00   21.040   0.033   21.066    single  isolate  0  0  1236  49 
 495.98   3174.41     0.01     0.01   21.028   0.032   21.043    single  deblend  0  0  1236  49 
 839.22   1590.61    -0.00    -0.02   21.029   0.033   21.002    single  isolate  0  0  1236  49 
1180.75   3914.05    -0.01    -0.01   21.020   0.032   21.032    single  isolate  0  0  1236  49 
1267.62    325.56     0.00     0.00   21.005   0.032   21.000    single  deblend  0  0  1236  49 
1351.36   2079.68     0.01    -0.01   21.036   0.032   21.052    single  isolate  0  0  1236  49 
1817.65   3132.53    -0.01    -0.01   21.043   0.033   21.063    single  isolate  0  0  1236  49 
 720.39   3175.70    -0.03    -0.05   21.018   0.032   20.908    single  deblend  0  0  1236  49 
1526.89   1483.68     0.02     0.01   21.032   0.032   21.050  multiple  isolate  0  2  1236  49 
1792.41   2873.81    -0.01     0.01   21.031   0.033   21.037    single  isolate  0  0  1236  49 
1476.85    542.69     0.01     0.00   21.017   0.032   21.024    single  isolate  0  0  1236  49 
 352.20   2717.10    -0.01    -0.02   21.037   0.033   21.053    single  isolate  0  0  1236  49 
 299.89   3708.59     0.01    -0.01   21.018   0.032   21.068  multiple  isolate  0  2  1236  49 
1832.72   2256.12    -0.00     0.00   21.023   0.033   21.051    single  isolate  0  0  1236  49 
1197.13   3671.34     0.00     0.02   21.031   0.032   21.085    single  isolate  0  0  1236  49 
 718.12   2381.05    -0.01     0.00   21.033   0.033   21.053    single  isolate  0  0  1236  49 
1915.36    143.70     0.01    -0.01   20.996   0.032   21.020    single  isolate  0  0  1236  49 
1095.51    207.96     0.02    -0.01   21.017   0.032   21.035  multiple  isolate  0  2  1236  49 
 851.34   2255.34    -0.10    -0.15   21.515   0.033   21.641    single  deblend  0  0  1236  49 
 225.78   2225.78     0.02     0.00   21.040   0.033   21.060    single  isolate  0  0  1236  49 
  26.26   3215.00     0.00     0.01   21.024   0.032   20.930  multiple  isolate  0  2  1236  49 
1424.21    975.52    -0.01    -0.02   21.019   0.032   21.043    single  isolate  0  0  1236  49 
1202.65   1099.39    -0.10    -0.07   20.969   0.032   20.714    single  isolate  1  0  1236  49 
 314.84   3974.82    -0.01     0.01   21.018   0.032   21.065    single  isolate  0  0  1236  49 
1172.18   2558.52     0.00    -0.01   21.025   0.033   21.036    single  isolate  0  0  1236  49 
 127.55   2359.98     0.00     0.02   21.041   0.033   21.052    single  isolate  0  0  1236  49 
1006.60   2436.36    -0.03     0.00   21.039   0.033   21.053    single  isolate  0  0  1236  49 
