# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  SincMag  Matched   Deblend   Extended   nChild  Visit  CCD
 219.28    892.04    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  32 
1502.42   3065.69     0.01     0.16   24.073   0.070   24.016    single  isolate  0  0  1236  32 
 241.60   4074.50     0.03    -0.06   24.004   0.066   23.799    single  isolate  0  0  1236  32 
1522.23   1071.11     0.00     0.09   24.078   0.072   24.500    single  isolate  0  0  1236  32 
1297.20   2420.42    -0.09     0.05   24.084   0.071   24.293    single  isolate  0  0  1236  32 
 277.01   2976.36    -0.05     0.08   24.033   0.068   23.824    single  deblend  0  0  1236  32 
  45.24   1719.28    -0.24     0.29   24.188   0.076   24.587    single  isolate  0  0  1236  32 
 618.57   2227.22     0.13     0.17   24.009   0.067   23.846  multiple  deblend  0  0  1236  32 
 676.04   2056.86     0.02    -0.10   24.038   0.069   24.032    single  isolate  0  0  1236  32 
1011.92    157.67     0.03    -0.11   23.978   0.068   23.601    single  deblend  0  0  1236  32 
1988.69   3811.11     0.04    -0.07   23.987   0.067   24.231    single  isolate  0  0  1236  32 
 898.52    447.77    -0.01     0.25   23.971   0.067   24.291    single  isolate  0  0  1236  32 
 314.10   3792.40    -0.14     0.04   24.102   0.071   24.847    single  isolate  0  0  1236  32 
 556.13     61.40    -0.30    -0.41   24.020   0.070   23.566    single  deblend  1  0  1236  32 
 741.32   2650.07    -0.08    -0.06   24.104   0.072   24.003    single  isolate  0  0  1236  32 
1048.28   1377.22    -0.30    -0.14   24.070   0.071   24.410    single  isolate  0  0  1236  32 
1550.71   2979.70    -0.02     0.26   23.962   0.065   24.317    single  isolate  0  0  1236  32 
1312.04   1140.12    -0.17     0.03   24.147   0.075   24.382    single  isolate  0  0  1236  32 
1956.44   3124.16     0.09    -0.01   23.757   0.057   23.636  multiple  deblend  1  0  1236  32 
1994.73   4144.10     0.27    -0.12   24.345   0.086      nan    single  isolate  0  0  1236  32 
1286.76   1839.87    -0.09    -0.22   24.005   0.067   23.985    single  isolate  0  0  1236  32 
1057.43   2752.81    -0.02    -0.19   24.021   0.068   24.000    single  isolate  1  0  1236  32 
1539.23    379.25     0.07     0.20   24.138   0.076   24.866    single  isolate  0  0  1236  32 
 313.08   3984.18    -0.04    -0.12   24.132   0.073   24.033    single  isolate  0  0  1236  32 
1065.16    207.44     0.05     0.02   24.121   0.075   24.531    single  isolate  0  0  1236  32 
 638.09   2430.54     0.15     0.12   23.963   0.065   23.586  multiple  isolate  0  3  1236  32 
1570.71     94.84     0.02     0.06   24.172   0.079   24.269    single  isolate  0  0  1236  32 
 235.41   1496.72    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  32 
 427.55   3257.93    -0.23    -0.47   23.723   0.056   23.388    single  deblend  1  0  1236  32 
1324.40   3603.31     0.04    -0.13   24.001   0.067   24.080    single  isolate  0  0  1236  32 
 483.32   1551.63    -0.07    -0.05   24.068   0.070   24.410    single  isolate  0  0  1236  32 
1987.26   2519.65     0.13    -0.05   24.063   0.070   24.058    single  isolate  0  0  1236  32 
 352.84   3200.67     0.08    -0.16   23.619   0.053   24.087    single  deblend  0  0  1236  32 
1797.21    154.91    -0.01    -0.10   24.050   0.072   24.159    single  isolate  0  0  1236  32 
1568.10    628.44    -0.01     0.12   24.047   0.071   23.739    single  isolate  1  0  1236  32 
1847.70   4122.69    -0.16     0.07   23.616   0.053   23.056    single  deblend  1  0  1236  32 
 683.10   2982.43     0.11     0.01   23.888   0.062   23.776    single  deblend  0  0  1236  32 
 474.36    943.64    -0.01    -0.03   24.105   0.073   27.315    single  isolate  0  0  1236  32 
1107.58    783.79    -0.42     0.45   23.908   0.064   23.919    single  isolate  1  0  1236  32 
 670.38    682.88     0.15     0.31   24.088   0.072   23.903    single  deblend  1  0  1236  32 
1637.90   1874.65     0.03    -0.13   24.036   0.069   24.533    single  isolate  0  0  1236  32 
 703.83   3217.10    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  32 
 369.68   1661.06     0.09     0.06   24.107   0.072   24.554    single  isolate  0  0  1236  32 
1847.54   3991.25    -0.24     0.16   23.978   0.066   23.969    single  deblend  1  0  1236  32 
1037.66   1608.94    -0.23    -0.08   24.263   0.082   24.132    single  deblend  0  0  1236  32 
1567.24   1574.26    -0.16     0.21   24.100   0.072   24.206    single  isolate  0  0  1236  32 
 117.33   2237.98     0.21    -0.19   24.177   0.075   24.213    single  isolate  0  0  1236  32 
 562.83   3175.44     0.13     0.13   23.968   0.065   23.360    single  deblend  1  0  1236  32 
 414.22   2203.52     0.16    -0.10   24.001   0.067   24.319    single  isolate  0  0  1236  32 
1862.93   1536.17     0.16     0.65   23.969   0.066   23.977    single  isolate  1  0  1236  32 
1027.56   1137.91     0.02    -0.05   24.107   0.073   24.268    single  isolate  0  0  1236  32 
1175.39   2882.89    -0.01    -0.01   24.007   0.067   24.269    single  isolate  0  0  1236  32 
  24.01    421.26    -0.02    -0.17   23.954   0.066   23.537    single  isolate  1  0  1236  32 
 641.53   1530.94     0.04     0.17   24.014   0.068   23.625  multiple  isolate  0  2  1236  32 
 576.00   3649.48     0.09    -0.16   24.013   0.067   23.945    single  deblend  0  0  1236  32 
  69.55   3253.27     0.04    -0.05   24.070   0.069   24.375    single  isolate  0  0  1236  32 
 747.46    889.59     0.18     0.09   24.130   0.075   24.703    single  isolate  0  0  1236  32 
  85.95    175.71    -0.05     0.06   23.862   0.062   23.468    single  deblend  1  0  1236  32 
1170.86   2467.44     0.08    -0.11   24.001   0.067   24.037    single  isolate  0  0  1236  32 
 391.90   2903.56    -0.22    -0.19   24.216   0.077   24.393    single  isolate  0  0  1236  32 
1030.24    270.76    -0.15    -0.44   23.990   0.069   24.182    single  isolate  0  0  1236  32 
 130.31   2182.48    -0.14    -0.12   24.128   0.072   25.006    single  isolate  0  0  1236  32 
 161.31   1308.79     0.25     0.13   23.749   0.057   23.195    single  deblend  1  0  1236  32 
 555.15   1023.49     0.24    -0.02   24.078   0.071   24.532    single  isolate  0  0  1236  32 
1815.10    738.43    -0.15    -0.01   24.065   0.072   24.493    single  isolate  0  0  1236  32 
 251.74    467.14    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  32 
 875.45   2633.95     0.19    -0.09   23.965   0.065   24.136    single  isolate  0  0  1236  32 
1869.08    550.31    -0.14    -0.03   24.073   0.072   24.132    single  isolate  0  0  1236  32 
 719.52   3853.41     0.01     0.04   23.958   0.065   23.573    single  deblend  0  0  1236  32 
 575.22   3264.01     0.21     0.16   23.901   0.062   23.728    single  isolate  0  0  1236  32 
1128.61   2117.52     0.01    -0.01   24.003   0.067   23.704    single  isolate  1  0  1236  32 
 972.87    977.44     0.00     0.13   24.080   0.072   24.281  multiple  deblend  0  0  1236  32 
 370.07   1878.95    -0.18     0.00   24.004   0.067   24.139    single  isolate  0  0  1236  32 
 177.01   3492.63    -0.26     0.11   24.027   0.067   24.213    single  isolate  0  0  1236  32 
1928.89    474.05     0.16     0.19   23.913   0.065   24.086    single  deblend  0  0  1236  32 
1035.29    292.23     0.23    -0.04   24.065   0.072   24.679    single  isolate  0  0  1236  32 
 399.07    951.03    -0.29     0.20   24.200   0.078   25.053    single  isolate  0  0  1236  32 
 104.53   1029.84    -0.26    -0.30   24.115   0.073   24.758    single  isolate  1  0  1236  32 
 563.35   1291.49     0.05     0.15   24.116   0.073   24.361    single  deblend  0  0  1236  32 
1728.78   3036.33     0.00    -0.15   24.020   0.068   24.463    single  isolate  0  0  1236  32 
1756.48   1861.33    -0.04    -0.26   23.995   0.067   24.289    single  isolate  0  0  1236  32 
  66.30    787.92     0.05    -0.23   24.076   0.071   24.742    single  isolate  0  0  1236  32 
 637.78   1521.89    -0.15     0.03   24.061   0.070   24.240    single  deblend  0  0  1236  32 
 679.78   2649.36     0.00     0.13   23.929   0.064   23.751    single  isolate  1  0  1236  32 
1575.12   2375.98    -0.18     0.03   24.043   0.069   23.955    single  isolate  1  0  1236  32 
  40.84    940.78     0.30     0.07   24.031   0.069   24.498    single  isolate  1  0  1236  32 
1367.83   3251.88     0.16     0.27   23.960   0.065   24.051    single  isolate  1  0  1236  32 
 854.83   2342.26    -0.23    -0.09   23.988   0.066   23.853    single  isolate  0  0  1236  32 
1831.51   2531.94    -0.03     0.04   23.961   0.065   23.956    single  deblend  0  0  1236  32 
1055.16   3083.81     0.13     0.36   24.021   0.068   24.520    single  isolate  0  0  1236  32 
  62.19   4099.62     0.12    -0.05   24.037   0.067   24.410    single  isolate  0  0  1236  32 
 488.09    264.28     0.00    -0.15   24.011   0.069   23.457  multiple  isolate  0  2  1236  32 
 105.79   3162.93    -0.08    -0.17   23.952   0.064   23.965    single  isolate  0  0  1236  32 
 546.45    778.50     0.10     0.30   24.088   0.072   24.152    single  isolate  1  0  1236  32 
1620.72    895.63     0.08    -0.09   24.111   0.074   24.066    single  isolate  0  0  1236  32 
1936.67   1813.37     0.14     0.02   24.024   0.068   23.800    single  isolate  1  0  1236  32 
1315.67   3253.27     0.24    -0.24   23.878   0.062   24.187    single  isolate  0  0  1236  32 
 229.60    722.61     0.06     0.03   24.131   0.074   23.740    single  deblend  1  0  1236  32 
 602.96   3335.45     0.12     0.38   23.992   0.066   24.234    single  isolate  0  0  1236  32 
 802.06    922.10     0.06    -0.01   24.102   0.073   24.460    single  isolate  0  0  1236  32 
