# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  Matched   Deblend   Extended 
1258.49    652.71     0.23    -0.03   23.999   0.065  multiple  isolate  1 
1171.30   1266.32    -0.29    -0.00   24.097   0.070    single  isolate  1 
1832.68   3210.27    -0.07     0.14   24.055   0.068    single  isolate  1 
 495.98   3174.41     0.12     0.23   24.101   0.070    single  isolate  1 
 839.22   1590.61    -0.03     0.03   23.993   0.064    single  isolate  0 
1180.75   3914.05    -0.02    -0.12   24.167   0.075    single  isolate  0 
1267.62    325.56     0.06     0.05   24.199   0.076    single  isolate  0 
1351.36   2079.68    -0.34    -0.15   24.097   0.070    single  deblend  0 
1817.65   3132.53    -0.19    -0.05   23.975   0.064    single  isolate  0 
 720.39   3175.70    -0.12    -0.01   24.026   0.066    single  deblend  1 
1526.89   1483.68     0.02     0.11   24.105   0.071    single  isolate  0 
1792.41   2873.81    -0.24    -0.03   24.122   0.072  multiple  deblend  0 
1476.85    542.69     0.02    -0.01   24.055   0.067    single  isolate  1 
 352.20   2717.10    -0.10     0.10   24.138   0.071    single  isolate  0 
 299.89   3708.59     0.11     0.08   23.834   0.056    single  deblend  1 
1832.72   2256.12    -0.10    -0.09   24.078   0.069    single  isolate  0 
1197.13   3671.34    -0.09     0.06   24.147   0.074  multiple  deblend  0 
 718.12   2381.05     0.08    -0.31   23.995   0.064    single  isolate  0 
1915.36    143.70     0.11     0.05   24.015   0.065    single  isolate  0 
1095.51    207.96    -0.07    -0.06   24.061   0.068    single  isolate  0 
 851.34   2255.34     0.19    -0.16   24.074   0.069  multiple  deblend  0 
 225.78   2225.78     0.09     0.24   24.107   0.069    single  isolate  0 
  26.26   3215.00    -0.13    -0.14   24.161   0.071    single  isolate  0 
1424.21    975.52     0.13    -0.30   24.105   0.071    single  isolate  0 
1202.65   1099.39    -0.09    -0.10   24.205   0.077    single  isolate  1 
 314.84   3974.82    -0.39     0.01   23.979   0.062    single  deblend  1 
1172.18   2558.52    -0.43     0.52   23.794   0.055    single  isolate  1 
 127.55   2359.98     0.03     0.18   24.167   0.073    single  isolate  0 
1006.60   2436.36    -0.19     0.11   24.098   0.070    single  isolate  0 
  59.35    366.20     0.08     0.26   24.040   0.065    single  isolate  1 
 597.78    514.47     0.04    -0.18   23.826   0.056    single  isolate  0 
1843.14    418.08    -0.36    -0.08   23.985   0.063    single  isolate  0 
 918.97   1960.33     0.04    -0.09   23.898   0.060    single  isolate  0 
 227.57    323.79    -0.12    -0.15   24.078   0.068    single  isolate  0 
1603.79    938.76     0.26    -0.40   24.028   0.066    single  deblend  1 
1521.32   1254.48     0.20    -0.04   23.933   0.061    single  isolate  0 
2004.15   2751.57     0.00    -0.20   24.023   0.066    single  isolate  0 
  57.19    161.76    -0.11    -0.12   24.081   0.068    single  deblend  0 
1694.76   1725.94     0.05     0.10   24.039   0.067    single  isolate  1 
1397.62   3258.72     0.39    -0.16   23.970   0.064    single  isolate  1 
1955.97     68.74    -0.01    -0.17   24.109   0.070    single  isolate  0 
 653.42    608.02    -0.34    -0.15   24.013   0.065    single  isolate  0 
1408.40   1217.83    -0.02     0.05   23.955   0.062    single  isolate  0 
1942.03   1722.83     0.11     0.03   24.128   0.072    single  isolate  0 
 865.24   2797.12     0.18    -0.10   23.948   0.062    single  isolate  0 
1782.05   2792.46    -0.33     0.26   24.028   0.067    single  isolate  1 
 361.18    265.41     0.21     0.00   24.103   0.070    single  isolate  0 
  98.84   1149.29     0.33     0.16   24.035   0.065    single  isolate  0 
 191.10   3450.08    -0.04    -0.26   24.160   0.072    single  deblend  0 
1778.54   3596.49    -0.36    -0.04   24.094   0.071    single  isolate  0 
1409.30   2162.54     0.01     0.01   24.156   0.074    single  isolate  0 
 649.23    404.14     0.41     0.28   24.042   0.067    single  isolate  0 
1626.79   2980.32     0.02    -0.01   23.947   0.063    single  deblend  0 
 417.89   3238.36    -0.05    -0.10   24.083   0.068    single  isolate  0 
 302.12   3902.85     0.06     0.18   24.054   0.066    single  isolate  0 
 302.12   3902.85    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
  75.44   2229.77    -0.17    -0.17   24.040   0.065    single  isolate  1 
 816.42   3888.02    -0.05    -0.14   23.828   0.057    single  deblend  1 
 713.70   2789.23    -0.29    -0.24   23.986   0.064    single  isolate  0 
 314.89    996.49    -0.22     0.02   24.131   0.071    single  isolate  0 
  20.73    550.17     0.27    -0.17   23.966   0.062    single  isolate  1 
 923.02   1489.35    -0.10     0.10   24.047   0.067    single  deblend  0 
 609.49   3755.03    -0.13    -0.03   23.995   0.064    single  isolate  0 
 857.05   4142.86    -0.23     0.12   24.070   0.069    single  isolate  0 
1815.08   3448.19     0.33     0.11   24.024   0.067    single  isolate  0 
1815.08   3448.19    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
 553.19   1256.28     0.08    -0.04   24.000   0.064    single  isolate  0 
1271.59   2698.30    -0.12    -0.51   24.006   0.065    single  isolate  0 
1271.59   2698.30    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
1962.83   3339.10     0.13    -0.04   24.112   0.071    single  deblend  0 
1413.47   2058.81     0.08    -0.20   24.030   0.067    single  deblend  1 
1526.63   2657.32     0.23    -0.07   23.898   0.060    single  deblend  0 
 851.10   3947.54     0.26    -0.16   23.777   0.054    single  isolate  1 
 205.73   1659.96    -0.21    -0.23   24.046   0.066    single  deblend  0 
1640.13   1581.43     0.17     0.14   24.051   0.068    single  isolate  0 
 445.03   3784.29    -0.04     0.16   24.035   0.066    single  isolate  0 
1101.37   3519.15     0.14     0.03   24.021   0.066    single  isolate  0 
 217.78   2472.23    -0.15    -0.06   24.111   0.069    single  isolate  0 
 250.68   3273.76    -0.06    -0.08   24.047   0.066    single  isolate  0 
1525.29   2600.24     0.02    -0.11   24.095   0.070    single  isolate  0 
 879.25   3663.97     0.06     0.20   24.121   0.072    single  isolate  0 
 818.24   2246.35    -0.30    -0.29   23.969   0.063    single  isolate  0 
 120.71   3185.01    -0.11    -0.14   24.064   0.066    single  isolate  1 
 561.98   1494.40    -0.05     0.01   23.940   0.061    single  isolate  0 
1881.08   1513.95    -0.06    -0.03   24.102   0.070    single  isolate  0 
 296.27   1872.45     0.27    -0.13   24.013   0.064    single  isolate  0 
1925.17    285.35    -0.05    -0.06   24.061   0.067    single  isolate  0 
 626.98   4150.53    -0.14     0.01   24.167   0.074    single  isolate  0 
 430.63   1853.73    -0.04    -0.47   23.911   0.060    single  isolate  1 
 281.34   2190.02    -0.49    -0.09   24.011   0.064    single  isolate  1 
 857.61   1910.59    -0.09    -0.15   24.111   0.071    single  isolate  0 
 861.40   1315.57     0.02     0.06   24.050   0.067    single  isolate  0 
1141.23   1801.01     0.48    -0.26   24.185   0.076  multiple  deblend  0 
1465.47   3875.69     0.38    -0.41   25.506   0.250    single  deblend  0 
1352.07    599.12     0.07     0.10   24.011   0.065  multiple  deblend  0 
1395.05   2188.98    -0.29     0.05   24.022   0.066    single  isolate  0 
1053.37   3296.30    -0.05    -0.17   24.185   0.076    single  isolate  0 
 394.14   1624.12     0.16     0.17   24.008   0.064    single  isolate  0 
1782.00    969.57    -0.01     0.06   24.108   0.070    single  isolate  1 
1090.03    837.17    -0.12     0.00   24.449   0.095    single  deblend  0 
