# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  Matched   Deblend   Extended 
1258.49    652.71    -0.08    -0.04   23.011   0.030    single  isolate  0 
1171.30   1266.32     0.02     0.03   23.025   0.030    single  isolate  0 
1832.68   3210.27     0.00    -0.03   23.008   0.030    single  isolate  0 
 495.98   3174.41    -0.11     0.07   23.059   0.031    single  isolate  0 
 839.22   1590.61    -0.05    -0.00   23.042   0.030    single  isolate  0 
1180.75   3914.05    -0.03    -0.04   23.005   0.030    single  isolate  0 
1267.62    325.56     0.14    -0.17   23.029   0.030    single  isolate  0 
1351.36   2079.68    -0.04    -0.01   23.050   0.031    single  deblend  0 
1817.65   3132.53    -0.15    -0.00   23.026   0.030  multiple  isolate  0 
 720.39   3175.70    -0.14     0.04   23.094   0.032    single  deblend  0 
1526.89   1483.68    -0.00     0.02   23.059   0.031    single  isolate  0 
1792.41   2873.81    -0.12    -0.00   23.012   0.030    single  isolate  0 
1476.85    542.69     0.03    -0.01   22.997   0.030    single  deblend  1 
 352.20   2717.10    -0.02     0.07   23.076   0.031    single  isolate  0 
 299.89   3708.59    -0.04     0.18   23.022   0.030    single  isolate  0 
1832.72   2256.12    -0.03    -0.01   22.991   0.030    single  deblend  0 
1197.13   3671.34    -0.03     0.02   23.029   0.030    single  isolate  0 
 718.12   2381.05    -0.12    -0.05   23.041   0.031    single  isolate  0 
1915.36    143.70    -0.02    -0.06   22.987   0.030    single  isolate  0 
1915.36    143.70    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
 851.34   2255.34    -0.00     0.02   23.008   0.030    single  isolate  0 
 225.78   2225.78     0.02     0.01   23.036   0.030    single  deblend  0 
  26.26   3215.00     0.06     0.04   23.051   0.031  multiple  isolate  0 
1424.21    975.52    -0.01    -0.08   23.052   0.031    single  isolate  0 
1202.65   1099.39    -0.03    -0.13   23.265   0.035    single  deblend  0 
 314.84   3974.82     0.07     0.06   23.063   0.031    single  isolate  0 
1172.18   2558.52     0.01     0.08   23.052   0.031    single  isolate  0 
 127.55   2359.98    -0.03     0.01   23.012   0.030    single  deblend  1 
1006.60   2436.36     0.03    -0.05   22.978   0.030    single  deblend  1 
  59.35    366.20     0.08     0.02   23.048   0.030    single  isolate  0 
 597.78    514.47     0.03     0.06   23.022   0.030    single  deblend  0 
1843.14    418.08    -0.03     0.04   23.036   0.030  multiple  deblend  0 
 918.97   1960.33    -0.01     0.02   23.033   0.030    single  isolate  0 
 227.57    323.79     0.02     0.03   23.009   0.030    single  isolate  0 
1603.79    938.76     0.04     0.08   23.056   0.031    single  isolate  0 
1521.32   1254.48     0.23    -0.02   23.094   0.031    single  deblend  1 
2004.15   2751.57    -0.01     0.02   23.055   0.031    single  isolate  0 
  57.19    161.76    -0.02     0.03   23.015   0.030    single  isolate  0 
1694.76   1725.94     0.00    -0.02   23.015   0.030    single  isolate  0 
1397.62   3258.72    -0.07    -0.02   23.021   0.030    single  isolate  0 
1955.97     68.74     0.02    -0.03   23.042   0.030  multiple  isolate  1 
 653.42    608.02    -0.03    -0.07   23.043   0.030    single  isolate  0 
1408.40   1217.83     0.03     0.02   23.044   0.030    single  isolate  0 
1942.03   1722.83    -0.03     0.09   23.006   0.030    single  isolate  0 
 865.24   2797.12     0.00     0.00   23.012   0.030    single  isolate  0 
1782.05   2792.46     0.00     0.02   23.026   0.030  multiple  deblend  0 
 361.18    265.41     0.09     0.04   22.995   0.030  multiple  deblend  0 
  98.84   1149.29     0.07    -0.02   23.021   0.030  multiple  deblend  0 
 191.10   3450.08     0.04    -0.03   23.012   0.030  multiple  deblend  0 
1778.54   3596.49     0.05    -0.07   23.003   0.030    single  isolate  0 
1409.30   2162.54     0.04     0.01   22.996   0.030    single  isolate  0 
 649.23    404.14     0.02    -0.09   23.030   0.030    single  isolate  0 
1626.79   2980.32    -0.00     0.00   23.018   0.030    single  isolate  0 
 417.89   3238.36    -0.08    -0.07   23.040   0.031    single  isolate  0 
 417.89   3238.36    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
1365.46   3798.82     0.00     0.15   23.017   0.030    single  isolate  0 
  75.44   2229.77    -0.12     0.02   23.148   0.032    single  deblend  0 
 816.42   3888.02    -0.02     0.16   22.948   0.029    single  deblend  0 
 713.70   2789.23    -0.00     0.03   23.064   0.031    single  isolate  0 
 314.89    996.49     0.06    -0.02   23.041   0.030    single  isolate  0 
  20.73    550.17     0.27    -0.17   23.083   0.031    single  isolate  0 
 923.02   1489.35     0.02     0.04   22.998   0.030    single  isolate  0 
 609.49   3755.03    -0.21    -0.00   22.986   0.030    single  deblend  0 
 857.05   4142.86    -0.08     0.10   23.045   0.031    single  deblend  0 
1815.08   3448.19    -0.00     0.03   22.969   0.029    single  isolate  0 
1382.24   3810.80     0.01     0.07   23.017   0.030    single  isolate  0 
 553.19   1256.28    -0.01    -0.06   22.998   0.030    single  isolate  0 
1271.59   2698.30    -0.08    -0.09   23.027   0.030    single  isolate  0 
 583.07   1864.82     0.00    -0.14   23.041   0.031    single  isolate  0 
1962.83   3339.10    -0.11     0.01   23.019   0.030    single  isolate  0 
1413.47   2058.81     0.03    -0.04   22.995   0.030    single  isolate  0 
1526.63   2657.32     0.00    -0.15   23.040   0.030  multiple  isolate  0 
 851.10   3947.54    -0.12    -0.01   22.985   0.030    single  deblend  0 
 205.73   1659.96     0.04    -0.07   23.036   0.030    single  isolate  0 
1640.13   1581.43    -0.03    -0.05   23.017   0.030  multiple  isolate  0 
 445.03   3784.29     0.09     0.11   23.090   0.032    single  deblend  0 
1101.37   3519.15     0.01     0.03   23.045   0.031    single  isolate  0 
 217.78   2472.23    -0.05    -0.01   22.980   0.030    single  isolate  0 
 250.68   3273.76    -0.08    -0.03   23.019   0.030    single  isolate  0 
1525.29   2600.24     0.13    -0.03   23.041   0.030    single  deblend  0 
 879.25   3663.97     0.12    -0.07   22.975   0.030    single  isolate  0 
