# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  Matched   Deblend   Extended 
1258.49    652.71    -0.28     0.03   22.843   0.035    single  isolate  1 
1171.30   1266.32    -0.16     0.02   23.068   0.038    single  isolate  0 
1832.68   3210.27     0.01     0.08   23.008   0.037    single  isolate  0 
 495.98   3174.41    -0.00    -0.03   23.030   0.037    single  isolate  0 
 839.22   1590.61     0.07     0.07   23.027   0.037  multiple  isolate  0 
1180.75   3914.05     0.06    -0.05   23.032   0.037    single  isolate  0 
1267.62    325.56    -0.08    -0.05   23.058   0.038    single  isolate  0 
1351.36   2079.68    -0.03     0.04   23.063   0.038    single  isolate  0 
1817.65   3132.53    -0.08     0.10   23.023   0.037    single  isolate  0 
 720.39   3175.70     0.04    -0.05   22.991   0.036    single  deblend  0 
1526.89   1483.68     0.00    -0.06   23.061   0.038    single  isolate  0 
1792.41   2873.81    -0.07    -0.05   23.119   0.038  multiple  deblend  0 
1476.85    542.69     0.00    -0.00   23.065   0.038    single  isolate  0 
 352.20   2717.10    -0.05    -0.13   23.037   0.037  multiple  isolate  0 
 299.89   3708.59    -0.03     0.14   23.058   0.037  multiple  isolate  0 
1832.72   2256.12     0.09    -0.02   23.050   0.037    single  deblend  0 
1197.13   3671.34    -0.04    -0.01   23.058   0.037    single  isolate  0 
 718.12   2381.05     0.08    -0.06   23.052   0.037    single  isolate  0 
1915.36    143.70     0.08    -0.06   23.050   0.038    single  isolate  1 
1095.51    207.96     0.16     0.10   22.988   0.037    single  isolate  1 
 851.34   2255.34    -0.06    -0.03   23.071   0.038    single  isolate  0 
 225.78   2225.78     0.06     0.03   23.038   0.037    single  isolate  0 
  26.26   3215.00    -0.05     0.05   23.012   0.036    single  isolate  0 
1424.21    975.52    -0.10     0.01   23.050   0.037    single  isolate  0 
1202.65   1099.39     0.45    -0.04   22.982   0.037    single  deblend  1 
 314.84   3974.82    -0.10     0.04   23.042   0.037  multiple  deblend  0 
1172.18   2558.52     0.01     0.02   23.000   0.037    single  isolate  0 
 127.55   2359.98    -0.03     0.06   23.030   0.037    single  isolate  0 
1006.60   2436.36    -0.07     0.06   23.099   0.038    single  isolate  0 
  59.35    366.20    -1.35    -0.20   21.776   0.029    single  deblend  1 
 597.78    514.47     0.05    -0.05   23.011   0.037    single  isolate  0 
1843.14    418.08    -0.04    -0.00   23.027   0.037    single  isolate  0 
 918.97   1960.33     0.00    -0.02   23.006   0.037    single  deblend  0 
 227.57    323.79     0.04    -0.02   22.976   0.036    single  isolate  0 
1603.79    938.76    -0.01     0.02   23.044   0.037    single  deblend  0 
1521.32   1254.48     0.02     0.02   23.038   0.037    single  isolate  0 
2004.15   2751.57     0.02    -0.09   23.022   0.037  multiple  isolate  0 
  57.19    161.76    -0.08     0.01   23.022   0.037  multiple  isolate  0 
1694.76   1725.94    -0.05     0.05   23.065   0.038  multiple  deblend  0 
1397.62   3258.72    -0.06    -0.07   23.059   0.037    single  isolate  0 
1955.97     68.74    -0.05    -0.04   23.081   0.038    single  isolate  0 
 653.42    608.02     0.14    -0.04   23.020   0.037    single  isolate  0 
1408.40   1217.83    -0.11     0.03   23.055   0.038    single  deblend  0 
1942.03   1722.83     0.03     0.08   23.085   0.038  multiple  deblend  0 
 865.24   2797.12     0.04    -0.02   23.057   0.037    single  isolate  0 
1782.05   2792.46    -0.07    -0.11   23.031   0.037    single  isolate  0 
 361.18    265.41     0.02    -0.00   23.001   0.037    single  isolate  0 
  98.84   1149.29     0.14    -0.01   23.033   0.037    single  isolate  0 
 191.10   3450.08    -0.04    -0.02   23.052   0.037    single  isolate  0 
1778.54   3596.49     0.02    -0.09   23.002   0.036  multiple  deblend  0 
1409.30   2162.54    -0.03     0.07   23.056   0.037  multiple  deblend  0 
 649.23    404.14     0.02    -0.15   23.033   0.037    single  deblend  0 
1626.79   2980.32     0.06    -0.01   23.054   0.037    single  isolate  0 
 417.89   3238.36    -0.07    -0.08   23.037   0.037    single  isolate  1 
 302.12   3902.85     0.04    -0.02   23.023   0.037    single  isolate  0 
1365.46   3798.82    -0.03     0.04   23.044   0.037    single  isolate  0 
  75.44   2229.77     0.00    -0.00   22.986   0.036  multiple  isolate  0 
 816.42   3888.02    -0.07     0.07   23.018   0.037    single  isolate  0 
 713.70   2789.23     0.07     0.03   23.053   0.037    single  isolate  0 
 314.89    996.49    -0.02    -0.05   23.010   0.037  multiple  deblend  0 
  20.73    550.17     0.27    -0.17   22.989   0.036    single  isolate  0 
 923.02   1489.35     0.04     0.06   23.009   0.037    single  isolate  0 
 609.49   3755.03    -0.09     0.01   23.155   0.039    single  deblend  0 
 857.05   4142.86    -0.03     0.25   22.946   0.036    single  isolate  1 
1815.08   3448.19    -0.06    -0.06   23.030   0.037  multiple  isolate  0 
1382.24   3810.80     0.09     0.08   23.022   0.037    single  isolate  0 
 553.19   1256.28    -0.07     0.07   23.016   0.037    single  deblend  0 
1271.59   2698.30     0.03    -0.14   23.158   0.039    single  deblend  0 
 583.07   1864.82     0.04    -0.08   23.013   0.037    single  deblend  0 
1962.83   3339.10    -0.07     0.12   22.975   0.036  multiple  deblend  0 
1413.47   2058.81    -0.01     0.11   23.061   0.038    single  isolate  0 
1526.63   2657.32     0.07    -0.01   23.035   0.037    single  isolate  0 
 851.10   3947.54    -0.02    -0.10   23.022   0.037    single  isolate  0 
 205.73   1659.96     0.00     0.08   22.956   0.036    single  isolate  0 
1640.13   1581.43    -0.00    -0.03   23.035   0.037    single  isolate  0 
 445.03   3784.29    -0.02    -0.12   23.039   0.037  multiple  isolate  0 
1101.37   3519.15    -0.05     0.00   23.056   0.037    single  isolate  0 
 217.78   2472.23    -0.04    -0.12   23.006   0.036    single  isolate  0 
 250.68   3273.76    -0.04    -0.08   22.990   0.036    single  isolate  0 
1525.29   2600.24    -0.04     0.06   23.026   0.037    single  isolate  0 
 879.25   3663.97    -0.07     0.01   23.055   0.037    single  isolate  0 
 818.24   2246.35     0.02     0.01   23.047   0.037    single  isolate  0 
 120.71   3185.01    -0.05     0.02   23.043   0.037    single  isolate  0 
 561.98   1494.40     0.08     0.09   23.003   0.037  multiple  isolate  1 
1881.08   1513.95    -0.01    -0.01   23.010   0.037  multiple  deblend  1 
 296.27   1872.45    -0.02     0.04   23.009   0.037    single  isolate  0 
1925.17    285.35    -0.07     0.05   23.072   0.038    single  isolate  0 
 626.98   4150.53     0.05    -0.03   23.048   0.037    single  isolate  0 
 626.98   4150.53    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
 281.34   2190.02     0.04    -0.02   23.027   0.037    single  isolate  0 
 857.61   1910.59    -0.01    -0.13   23.031   0.037    single  isolate  0 
 861.40   1315.57     0.01     0.04   23.036   0.037    single  isolate  0 
1141.23   1801.01    -0.03    -0.05   23.012   0.037    single  isolate  0 
1465.47   3875.69    -0.09    -0.03   23.052   0.037    single  isolate  0 
1352.07    599.12     0.01     0.13   23.039   0.037    single  isolate  0 
1395.05   2188.98     0.02    -0.10   23.092   0.038    single  isolate  0 
1053.37   3296.30     0.03    -0.07   23.025   0.037    single  isolate  0 
 394.14   1624.12     0.10    -0.21   22.974   0.036    single  isolate  0 
1782.00    969.57    -0.04    -0.02   23.041   0.037    single  isolate  0 
1090.03    837.17    -0.09    -0.02   23.105   0.038    single  isolate  0 
