# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  Matched   Deblend   Extended 
1258.49    652.71    -0.07     0.09   24.070   0.067    single  isolate  0 
1171.30   1266.32     0.38    -0.38   23.917   0.060    single  isolate  1 
1832.68   3210.27    -0.01     0.36   24.021   0.067    single  isolate  0 
 495.98   3174.41    -0.19     0.14   24.112   0.071    single  isolate  0 
 839.22   1590.61    -0.02    -0.00   23.999   0.064    single  isolate  0 
1180.75   3914.05     0.14     0.08   24.113   0.072    single  isolate  1 
1267.62    325.56     0.36    -1.02   23.913   0.060  multiple  isolate  1 
1351.36   2079.68     0.18     0.02   23.924   0.061    single  isolate  0 
1817.65   3132.53     0.02     0.13   24.057   0.069    single  isolate  0 
 720.39   3175.70    -0.26     0.00   23.929   0.062    single  deblend  1 
1526.89   1483.68    -0.07     0.03   24.010   0.065    single  isolate  0 
1792.41   2873.81     0.13     0.45   23.862   0.059    single  deblend  1 
1476.85    542.69    -0.09    -0.15   24.120   0.070    single  isolate  0 
 352.20   2717.10    -0.03     0.01   24.111   0.071    single  isolate  0 
 299.89   3708.59     0.12     0.14   24.048   0.067    single  isolate  0 
1832.72   2256.12    -0.14     0.17   23.948   0.062    single  isolate  1 
1197.13   3671.34    -0.21    -0.07   23.908   0.061    single  isolate  1 
 718.12   2381.05    -0.30    -0.03   24.061   0.068    single  isolate  1 
1915.36    143.70    -0.16    -0.04   23.992   0.062  multiple  isolate  1 
1095.51    207.96     0.22    -0.05   24.026   0.065    single  isolate  0 
 851.34   2255.34     0.18     0.03   24.172   0.074    single  isolate  0 
 225.78   2225.78     0.02    -0.16   24.066   0.068  multiple  deblend  0 
  26.26   3215.00    -0.11     0.19   24.152   0.072    single  isolate  1 
1424.21    975.52     0.01     0.12   23.971   0.063    single  isolate  1 
1202.65   1099.39    -0.31    -0.05   24.133   0.071    single  isolate  0 
 314.84   3974.82    -0.04    -0.12   24.076   0.069    single  isolate  0 
1172.18   2558.52    -0.19     0.09   24.083   0.070    single  isolate  0 
 127.55   2359.98     0.29     0.06   24.102   0.070    single  isolate  0 
1006.60   2436.36     0.17     0.15   24.057   0.068    single  isolate  0 
  59.35    366.20     0.04     0.14   23.943   0.060    single  isolate  1 
 597.78    514.47    -0.31    -0.12   23.966   0.062    single  isolate  0 
1843.14    418.08     0.07     0.34   24.201   0.074  multiple  deblend  0 
 918.97   1960.33     0.15    -0.10   24.169   0.074    single  isolate  0 
 227.57    323.79     0.25    -0.00   24.038   0.065    single  deblend  0 
1603.79    938.76    -0.16    -0.01   23.873   0.058    single  isolate  1 
1521.32   1254.48     0.17     0.07   24.182   0.074    single  isolate  0 
2004.15   2751.57     0.01     0.04   24.082   0.070    single  isolate  0 
  57.19    161.76     0.09    -0.02   24.151   0.071    single  deblend  0 
1694.76   1725.94     0.47    -0.18   24.020   0.066    single  isolate  0 
1397.62   3258.72    -0.03     0.25   24.091   0.071    single  isolate  0 
1955.97     68.74     0.02     0.19   24.014   0.063  multiple  deblend  0 
 653.42    608.02     0.02    -0.08   23.969   0.062    single  isolate  0 
1408.40   1217.83    -0.07     0.08   23.957   0.062    single  isolate  1 
1942.03   1722.83     0.27    -0.11   24.033   0.066    single  isolate  1 
 865.24   2797.12    -0.02     0.13   23.917   0.061    single  isolate  1 
1782.05   2792.46     0.29     0.29   24.006   0.066    single  isolate  0 
 361.18    265.41     0.15    -0.25   24.060   0.066    single  isolate  1 
  98.84   1149.29     0.23     0.11   24.067   0.067    single  isolate  0 
 191.10   3450.08     0.13    -0.10   24.075   0.068    single  isolate  0 
1778.54   3596.49     0.02     0.13   24.169   0.075    single  isolate  0 
1409.30   2162.54    -0.20    -0.15   23.756   0.054    single  deblend  1 
 649.23    404.14    -0.20     0.23   24.174   0.073    single  deblend  0 
1626.79   2980.32    -0.11     0.61   23.795   0.056    single  deblend  1 
 417.89   3238.36    -0.09     0.03   24.135   0.072    single  isolate  0 
 302.12   3902.85    -0.36    -0.01   23.869   0.059  multiple  isolate  0 
1365.46   3798.82    -0.17    -0.14   24.061   0.069    single  isolate  0 
  75.44   2229.77     0.06     0.10   24.037   0.066    single  isolate  0 
