# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  Matched   Deblend   Extended 
1258.49    652.71    -0.04    -0.01   23.854   0.056    single  deblend  0 
1171.30   1266.32    -0.18     0.14   23.998   0.062  multiple  isolate  0 
1832.68   3210.27     0.22    -0.07   24.095   0.067    single  isolate  0 
 495.98   3174.41     0.05    -0.09   24.059   0.065    single  deblend  0 
 839.22   1590.61    -0.05    -0.16   24.006   0.062    single  isolate  1 
1180.75   3914.05     0.00    -0.10   24.051   0.065    single  isolate  0 
1267.62    325.56     0.13     0.18   23.941   0.060    single  deblend  1 
1351.36   2079.68     0.07    -0.15   24.154   0.069    single  isolate  0 
1817.65   3132.53     0.19    -0.02   24.164   0.070    single  isolate  0 
 720.39   3175.70    -0.29    -0.28   23.838   0.055    single  deblend  1 
1526.89   1483.68     0.21     0.21   24.178   0.071    single  isolate  0 
1792.41   2873.81    -0.11     0.01   24.008   0.062    single  isolate  0 
1476.85    542.69     0.08     0.08   24.163   0.071    single  isolate  0 
 352.20   2717.10    -0.19    -0.21   24.104   0.067    single  isolate  0 
 299.89   3708.59     0.05    -0.10   24.056   0.065    single  isolate  0 
1832.72   2256.12    -0.05     0.08   23.954   0.060    single  isolate  0 
1197.13   3671.34     0.14     0.31   24.213   0.073    single  isolate  0 
 718.12   2381.05    -0.05     0.12   24.100   0.066    single  isolate  0 
1915.36    143.70     0.02    -0.06   24.062   0.067    single  isolate  0 
1095.51    207.96     0.39    -0.18   24.105   0.068    single  isolate  0 
 851.34   2255.34     0.32     0.54   25.005   0.143    single  deblend  1 
 225.78   2225.78     0.25     0.00   24.097   0.066    single  isolate  0 
  26.26   3215.00    -0.14    -0.05   24.033   0.064    single  deblend  0 
1424.21    975.52     0.02    -0.19   24.056   0.065    single  isolate  0 
1424.21    975.52    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
 314.84   3974.82    -0.20     0.08   24.103   0.068    single  isolate  0 
1172.18   2558.52     0.11    -0.16   24.057   0.064    single  isolate  0 
 127.55   2359.98     0.09     0.24   24.149   0.069    single  isolate  0 
1006.60   2436.36    -0.12    -0.06   24.168   0.070    single  isolate  0 
  59.35    366.20     0.22    -0.14   24.061   0.066    single  isolate  0 
 597.78    514.47     0.33     0.01   24.084   0.067    single  isolate  0 
1843.14    418.08    -0.18     0.35   24.029   0.064    single  isolate  1 
 918.97   1960.33    -0.04    -0.16   24.051   0.064    single  isolate  0 
 227.57    323.79     0.29    -0.05   24.050   0.065    single  isolate  0 
1603.79    938.76     0.14     0.03   23.996   0.062    single  isolate  1 
1521.32   1254.48     0.05     0.00   24.113   0.068  multiple  isolate  0 
2004.15   2751.57    -0.16    -0.12   23.919   0.059    single  isolate  1 
  57.19    161.76    -0.00    -0.10   24.139   0.071    single  isolate  0 
1694.76   1725.94    -0.06    -0.04   23.937   0.059    single  isolate  0 
1397.62   3258.72    -0.05    -0.03   24.104   0.067    single  isolate  0 
1955.97     68.74     0.15     0.02   24.024   0.065    single  isolate  0 
 653.42    608.02     0.01     0.07   24.089   0.067    single  isolate  0 
1408.40   1217.83     0.01     0.33   24.068   0.065    single  isolate  0 
1942.03   1722.83    -0.35     0.74   24.311   0.080    single  deblend  1 
 865.24   2797.12    -0.29     0.14   23.981   0.061    single  isolate  0 
1782.05   2792.46     0.35    -0.12   24.086   0.066    single  deblend  1 
 361.18    265.41    -0.23    -0.01   24.063   0.066    single  isolate  1 
  98.84   1149.29     0.36     0.05   24.120   0.068    single  isolate  0 
 191.10   3450.08     0.09     0.03   24.114   0.068    single  isolate  0 
1778.54   3596.49     0.11    -0.03   24.137   0.069    single  deblend  0 
1409.30   2162.54     0.25     0.15   24.020   0.063  multiple  deblend  0 
 649.23    404.14    -0.13    -0.33   24.125   0.069    single  isolate  1 
1626.79   2980.32    -0.17    -0.20   24.099   0.067  multiple  deblend  0 
 417.89   3238.36    -0.11     0.09   24.044   0.064    single  isolate  0 
 302.12   3902.85     0.16     0.28   24.078   0.066    single  isolate  0 
 302.12   3902.85    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
  75.44   2229.77     0.33    -0.11   24.044   0.064    single  isolate  0 
 816.42   3888.02    -0.05     0.04   24.111   0.068    single  isolate  0 
 713.70   2789.23     0.00    -0.39   24.055   0.064    single  deblend  1 
 314.89    996.49    -0.01     0.13   24.100   0.067  multiple  isolate  0 
  20.73    550.17     0.27    -0.17   24.053   0.065    single  isolate  0 
 923.02   1489.35     0.04     0.17   24.150   0.069    single  isolate  0 
 609.49   3755.03     0.06     0.13   24.176   0.071    single  isolate  0 
 857.05   4142.86    -0.02     0.08   23.976   0.061    single  isolate  0 
1815.08   3448.19    -0.05    -0.29   24.046   0.065    single  isolate  0 
1815.08   3448.19    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
 553.19   1256.28    -0.28     0.07   24.034   0.064    single  isolate  1 
1271.59   2698.30     0.18    -0.21   24.056   0.064  multiple  deblend  0 
 583.07   1864.82     0.13     0.03   24.040   0.064  multiple  isolate  0 
1962.83   3339.10     0.12    -0.06   24.083   0.066    single  isolate  0 
1413.47   2058.81     0.10    -0.01   24.032   0.063    single  deblend  0 
1526.63   2657.32     0.05     0.05   24.053   0.064    single  isolate  0 
 851.10   3947.54     0.28     0.00   23.902   0.058    single  isolate  0 
 205.73   1659.96    -0.23    -0.20   23.974   0.061    single  deblend  1 
1640.13   1581.43    -0.17     0.02   23.989   0.062    single  deblend  0 
1640.13   1581.43    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
1101.37   3519.15     0.09     0.04   24.039   0.064    single  deblend  0 
 217.78   2472.23     0.03    -0.09   23.992   0.062    single  deblend  0 
 250.68   3273.76    -0.12     0.08   24.220   0.073    single  isolate  0 
1525.29   2600.24     0.00    -0.01   24.153   0.069    single  isolate  0 
 879.25   3663.97    -0.51     0.17   23.746   0.052    single  deblend  1 
 818.24   2246.35     0.12     0.07   23.947   0.059    single  isolate  1 
 120.71   3185.01    -0.13    -0.03   24.031   0.064    single  isolate  0 
 561.98   1494.40    -0.01     0.34   24.023   0.063    single  isolate  0 
1881.08   1513.95    -0.28    -0.10   24.120   0.068    single  isolate  0 
 296.27   1872.45     0.01     0.05   23.868   0.056    single  isolate  0 
1925.17    285.35    -0.07     0.10   24.007   0.064    single  isolate  1 
 626.98   4150.53     0.53     0.49   23.766   0.053    single  isolate  1 
 430.63   1853.73     0.09    -0.08   24.035   0.063    single  isolate  0 
 281.34   2190.02    -0.10     0.02   24.117   0.067  multiple  isolate  0 
 857.61   1910.59    -0.38    -0.12   24.060   0.064    single  isolate  1 
 861.40   1315.57    -0.03     0.06   23.969   0.061    single  deblend  1 
1141.23   1801.01    -0.13    -0.10   24.102   0.067    single  isolate  0 
1141.23   1801.01    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
1352.07    599.12    -0.24     0.07   23.999   0.063    single  isolate  0 
1395.05   2188.98     0.15     0.26   24.085   0.066    single  deblend  0 
1053.37   3296.30    -0.13     0.12   24.069   0.065    single  isolate  0 
 394.14   1624.12    -0.03     0.05   23.971   0.061    single  isolate  0 
1782.00    969.57     0.00     0.02   24.089   0.067    single  isolate  0 
1090.03    837.17    -0.23    -0.01   24.013   0.063    single  isolate  0 
