# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  Matched   Deblend   Extended 
1258.49    652.71    -0.09     0.03   24.019   0.062    single  isolate  0 
1171.30   1266.32     0.03     0.14   24.036   0.063    single  isolate  0 
1832.68   3210.27     0.13    -0.21   24.219   0.076    single  deblend  0 
 495.98   3174.41    -0.07     0.04   23.875   0.058    single  isolate  1 
 839.22   1590.61     0.16    -0.24   24.025   0.063    single  isolate  0 
1180.75   3914.05    -0.12    -0.05   24.034   0.066    single  isolate  0 
1267.62    325.56     0.06     0.14   24.062   0.064    single  isolate  0 
1351.36   2079.68    -0.06    -0.22   23.814   0.054    single  deblend  1 
1817.65   3132.53     0.08    -0.11   24.119   0.069    single  isolate  0 
 720.39   3175.70     0.01     0.09   24.106   0.069    single  isolate  0 
1526.89   1483.68    -0.06    -0.09   24.053   0.064    single  isolate  1 
1792.41   2873.81     0.06     0.09   24.036   0.065    single  isolate  0 
1476.85    542.69    -0.02     0.18   24.067   0.064    single  isolate  0 
 352.20   2717.10     0.42    -0.00   24.139   0.071    single  isolate  0 
 299.89   3708.59    -0.13     0.13   24.096   0.070    single  isolate  0 
1832.72   2256.12     0.05    -0.12   24.066   0.066    single  isolate  0 
1197.13   3671.34     0.08     0.09   24.074   0.068    single  isolate  0 
 718.12   2381.05     0.29    -0.37   24.067   0.066    single  isolate  0 
1915.36    143.70     0.16    -0.04   24.032   0.062    single  isolate  0 
1095.51    207.96    -0.08     0.09   24.005   0.061    single  isolate  0 
 851.34   2255.34     0.07     0.19   24.077   0.067    single  isolate  0 
 225.78   2225.78    -0.14     0.11   23.926   0.059    single  isolate  0 
  26.26   3215.00    -0.26    -0.00   23.798   0.055    single  deblend  1 
1424.21    975.52     0.11    -0.09   24.018   0.062    single  isolate  0 
1202.65   1099.39    -0.15    -0.23   24.153   0.069    single  isolate  0 
 314.84   3974.82    -0.17    -0.16   24.134   0.072    single  isolate  0 
 314.84   3974.82    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
 127.55   2359.98    -0.38    -0.12   24.057   0.066    single  isolate  0 
1006.60   2436.36     0.03     0.30   24.033   0.064    single  isolate  0 
  59.35    366.20    -0.31    -0.11   24.090   0.065    single  isolate  1 
 597.78    514.47    -0.07     0.09   24.037   0.062    single  isolate  0 
1843.14    418.08    -0.25    -0.21   24.027   0.062    single  deblend  1 
1843.14    418.08    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
 227.57    323.79    -0.12    -0.12   24.002   0.060    single  isolate  0 
1603.79    938.76     0.10     0.22   24.061   0.064    single  deblend  1 
1521.32   1254.48     0.02    -0.15   23.975   0.060    single  isolate  0 
2004.15   2751.57     0.05    -0.08   23.827   0.055    single  isolate  1 
  57.19    161.76     0.39     0.03   24.046   0.062    single  isolate  0 
1694.76   1725.94     0.16    -0.39   24.125   0.068    single  deblend  0 
1397.62   3258.72    -0.09    -0.09   24.007   0.064  multiple  isolate  0 
1955.97     68.74    -0.06    -0.04   23.980   0.060    single  isolate  0 
 653.42    608.02    -0.08     0.09   24.033   0.062    single  isolate  0 
1408.40   1217.83     0.08    -0.01   24.106   0.067    single  isolate  0 
1942.03   1722.83     0.09    -0.05   23.779   0.052    single  deblend  1 
 865.24   2797.12    -0.19    -0.01   23.949   0.061    single  isolate  0 
1782.05   2792.46    -0.28     0.31   23.968   0.061    single  isolate  0 
 361.18    265.41     0.08    -0.08   24.057   0.063    single  deblend  0 
  98.84   1149.29    -0.09     0.25   23.979   0.060    single  deblend  1 
 191.10   3450.08    -0.00    -0.21   23.961   0.062    single  isolate  0 
1778.54   3596.49    -0.19    -0.06   24.162   0.072    single  isolate  0 
1409.30   2162.54    -0.07    -0.06   24.075   0.066    single  isolate  0 
 649.23    404.14    -0.05    -0.09   24.044   0.063  multiple  isolate  1 
1626.79   2980.32    -0.17     0.00   24.136   0.070    single  isolate  0 
 417.89   3238.36    -0.10    -0.04   23.840   0.057    single  isolate  1 
 302.12   3902.85     0.02    -0.03   24.085   0.069    single  isolate  0 
1365.46   3798.82    -0.03    -0.08   24.078   0.068    single  isolate  0 
  75.44   2229.77    -0.03    -0.14   24.004   0.063    single  isolate  0 
 816.42   3888.02     0.13     0.28   23.948   0.062    single  isolate  0 
 713.70   2789.23    -0.18    -0.02   24.087   0.068    single  isolate  0 
 314.89    996.49    -0.06    -0.18   24.012   0.062    single  isolate  0 
  20.73    550.17     0.27    -0.17   24.018   0.062    single  isolate  0 
 923.02   1489.35     0.19     0.27   23.959   0.060    single  isolate  0 
 609.49   3755.03    -0.08     0.16   24.111   0.070    single  isolate  0 
 857.05   4142.86     0.29    -0.08   24.041   0.067    single  isolate  1 
1815.08   3448.19     0.03     0.09   24.128   0.070    single  isolate  0 
1382.24   3810.80     0.18     0.23   23.796   0.055    single  isolate  1 
 553.19   1256.28    -0.05    -0.15   24.080   0.065    single  deblend  0 
1271.59   2698.30    -0.15     0.10   24.025   0.064    single  isolate  0 
 583.07   1864.82     0.12    -0.06   24.025   0.063  multiple  isolate  1 
1962.83   3339.10    -0.10    -0.04   24.024   0.064    single  isolate  0 
1413.47   2058.81    -0.04     0.08   24.152   0.070    single  isolate  0 
1526.63   2657.32     0.05    -0.05   24.003   0.063    single  deblend  0 
 851.10   3947.54    -0.08     0.16   24.120   0.071    single  isolate  0 
 205.73   1659.96     0.04    -0.09   23.831   0.055  multiple  deblend  0 
1640.13   1581.43     0.27     0.01   24.102   0.067  multiple  isolate  1 
 445.03   3784.29     0.05     0.07   24.043   0.067    single  isolate  0 
1101.37   3519.15    -0.11     0.03   24.203   0.075    single  isolate  0 
 217.78   2472.23     0.37     0.41   24.058   0.066    single  isolate  0 
 250.68   3273.76    -0.07    -0.05   24.024   0.065    single  isolate  0 
1525.29   2600.24     0.07     0.23   23.931   0.059    single  isolate  0 
 879.25   3663.97     0.26     0.18   24.127   0.071    single  isolate  1 
 818.24   2246.35     0.09     0.23   24.009   0.063    single  isolate  0 
 120.71   3185.01     0.18    -0.12   23.903   0.059    single  isolate  1 
 561.98   1494.40     0.19    -0.21   23.977   0.061    single  isolate  0 
1881.08   1513.95     0.14    -0.06   24.027   0.063  multiple  deblend  0 
 296.27   1872.45    -0.18     0.16   24.011   0.063    single  isolate  0 
 296.27   1872.45    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
 626.98   4150.53     0.10     0.46   24.024   0.066    single  isolate  1 
 430.63   1853.73    -0.06     0.14   24.028   0.064    single  isolate  0 
 281.34   2190.02    -0.16    -0.32   23.964   0.061    single  isolate  0 
 857.61   1910.59     0.01     0.09   24.019   0.063    single  deblend  0 
 861.40   1315.57     0.12    -0.21   24.046   0.064  multiple  isolate  0 
1141.23   1801.01    -0.05     0.12   24.002   0.062    single  isolate  1 
1465.47   3875.69    -0.20    -0.02   24.140   0.071    single  deblend  1 
1352.07    599.12    -0.36    -0.13   24.056   0.064    single  isolate  0 
1395.05   2188.98     0.00     0.16   24.164   0.071    single  isolate  0 
1053.37   3296.30    -0.01    -0.22   23.927   0.060    single  deblend  1 
 394.14   1624.12    -0.20     0.04   24.036   0.064    single  isolate  0 
1782.00    969.57    -0.03    -0.38   24.061   0.064    single  isolate  1 
1090.03    837.17    -0.14     0.22   24.118   0.067    single  isolate  0 
