# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  Matched   Deblend   Extended 
1258.49    652.71     0.14    -0.04   24.047   0.063    single  isolate  0 
1171.30   1266.32     0.32    -0.29   24.109   0.066    single  isolate  1 
1832.68   3210.27     0.50    -0.09   23.814   0.053    single  isolate  1 
 495.98   3174.41     0.02     0.10   24.154   0.068  multiple  isolate  0 
 839.22   1590.61    -0.08    -0.04   24.065   0.063    single  deblend  0 
1180.75   3914.05    -0.30     0.26   23.815   0.053    single  isolate  1 
1267.62    325.56     0.00     0.31   24.045   0.063    single  isolate  0 
1351.36   2079.68    -0.33    -0.09   24.095   0.065    single  isolate  1 
1817.65   3132.53    -0.15    -0.07   24.067   0.065    single  isolate  0 
 720.39   3175.70     0.32    -0.12   23.996   0.060    single  deblend  0 
1526.89   1483.68     0.14    -0.13   24.041   0.063    single  deblend  1 
1792.41   2873.81     0.15     0.19   23.983   0.061    single  isolate  0 
1476.85    542.69     0.02     0.17   23.995   0.061    single  isolate  1 
 352.20   2717.10     0.03     0.00   24.171   0.069    single  isolate  0 
 299.89   3708.59     0.17     0.21   23.998   0.061    single  isolate  0 
1832.72   2256.12     0.20    -0.04   24.052   0.064    single  isolate  0 
1197.13   3671.34     0.03     0.31   24.028   0.062    single  isolate  0 
 718.12   2381.05     0.02    -0.15   24.160   0.068    single  deblend  0 
1915.36    143.70    -0.12    -0.19   24.075   0.066    single  isolate  0 
1095.51    207.96     0.01     0.05   24.070   0.064    single  isolate  0 
 851.34   2255.34    -0.03    -0.11   24.191   0.070    single  isolate  0 
 225.78   2225.78     0.17     0.08   24.059   0.063  multiple  isolate  0 
  26.26   3215.00     0.22     0.22   24.003   0.060    single  isolate  0 
1424.21    975.52    -0.06    -0.23   24.135   0.068    single  isolate  0 
1202.65   1099.39     0.22    -0.02   24.040   0.062    single  isolate  0 
 314.84   3974.82     0.02    -0.00   24.103   0.067    single  isolate  0 
1172.18   2558.52     0.01     0.04   24.069   0.064    single  isolate  0 
 127.55   2359.98     0.14     0.11   24.304   0.077    single  deblend  0 
1006.60   2436.36     0.01    -0.10   24.020   0.061  multiple  isolate  0 
  59.35    366.20    -0.02     0.50   23.733   0.049    single  isolate  1 
 597.78    514.47     0.12    -0.27   24.402   0.085    single  deblend  0 
1843.14    418.08    -0.19    -0.02   24.153   0.070    single  isolate  0 
 918.97   1960.33    -0.30     0.34   24.000   0.060    single  isolate  1 
 227.57    323.79    -0.15     0.06   23.969   0.059    single  isolate  0 
