# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  SincMag  Matched   Deblend   Extended   nChild  Visit  CCD
1258.49    652.71    -0.02     0.09   22.964   0.032   22.735    single  deblend  1  0  1236  42 
1171.30   1266.32    -0.04     0.01   23.033   0.033   22.981    single  isolate  0  0  1236  42 
1832.68   3210.27     0.17    -0.16   22.979   0.033   22.599    single  isolate  1  0  1236  42 
 495.98   3174.41     0.08     0.05   23.038   0.034   23.105    single  isolate  0  0  1236  42 
 839.22   1590.61     0.08     0.13   22.998   0.033   22.949    single  isolate  1  0  1236  42 
1180.75   3914.05    -0.04     0.05   23.085   0.035   23.196    single  isolate  0  0  1236  42 
1267.62    325.56     0.09    -0.07   23.060   0.034   23.081    single  isolate  0  0  1236  42 
1351.36   2079.68    -0.10    -0.05   22.983   0.033   22.951    single  isolate  0  0  1236  42 
1817.65   3132.53     0.00     0.04   23.063   0.034   23.137    single  isolate  0  0  1236  42 
 720.39   3175.70     0.05     0.06   23.042   0.034   23.010    single  isolate  0  0  1236  42 
1526.89   1483.68    -0.01    -0.01   23.046   0.033   22.825    single  isolate  0  0  1236  42 
1792.41   2873.81     0.17     0.07   23.048   0.034   23.199    single  isolate  0  0  1236  42 
1476.85    542.69     0.00     0.04   22.995   0.033   22.963    single  isolate  0  0  1236  42 
 352.20   2717.10    -0.02    -0.13   23.029   0.033   23.083    single  isolate  0  0  1236  42 
 299.89   3708.59     0.12     0.06   23.033   0.034   23.040    single  isolate  0  0  1236  42 
1832.72   2256.12     0.01     0.14   23.041   0.034   23.046    single  isolate  0  0  1236  42 
1197.13   3671.34    -0.05     0.01   23.244   0.038   22.504    single  deblend  1  0  1236  42 
 718.12   2381.05     0.04    -0.05   23.028   0.033   23.122    single  isolate  0  0  1236  42 
1915.36    143.70    -0.04    -0.05   23.058   0.034   22.900    single  deblend  0  0  1236  42 
1095.51    207.96    -0.01    -0.11   23.004   0.033   23.002    single  isolate  0  0  1236  42 
 851.34   2255.34    -0.01     0.09   23.015   0.033   23.180    single  isolate  0  0  1236  42 
 225.78   2225.78    -0.07     0.06   23.010   0.033   22.998    single  isolate  0  0  1236  42 
  26.26   3215.00     0.04    -0.04   23.014   0.033   23.132    single  isolate  0  0  1236  42 
1424.21    975.52     0.09    -0.06   23.018   0.033   23.004    single  isolate  0  0  1236  42 
1202.65   1099.39     0.03     0.01   23.016   0.033   23.135    single  isolate  0  0  1236  42 
 314.84   3974.82     0.04    -0.01   23.034   0.034   23.144    single  isolate  0  0  1236  42 
