# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  SincMag  Matched   Deblend   Extended   nChild  Visit  CCD
1258.49    652.71    -0.03     0.03   23.040   0.035   23.178    single  isolate  0  0  1236  51 
1171.30   1266.32     0.13    -0.13   22.983   0.035   22.757    single  isolate  1  0  1236  51 
1832.68   3210.27    -0.01     0.14   23.029   0.036   23.097    single  isolate  0  0  1236  51 
 495.98   3174.41    -0.07     0.07   23.071   0.036   23.119    single  isolate  0  0  1236  51 
 839.22   1590.61    -0.01    -0.01   23.019   0.035   23.121    single  isolate  0  0  1236  51 
1180.75   3914.05     0.04     0.02   23.059   0.036   23.144    single  isolate  0  0  1236  51 
1267.62    325.56     0.12    -0.16   22.973   0.034   22.752  multiple  isolate  1  2  1236  51 
1351.36   2079.68     0.08     0.01   22.987   0.035   22.975    single  isolate  0  0  1236  51 
1817.65   3132.53     0.00     0.05   23.041   0.036   22.984    single  isolate  0  0  1236  51 
 720.39   3175.70    -0.07    -0.03   22.979   0.035   22.546    single  deblend  1  0  1236  51 
1526.89   1483.68    -0.02     0.01   23.021   0.035   23.353    single  isolate  0  0  1236  51 
1792.41   2873.81     0.08     0.18   22.965   0.035   22.686    single  deblend  0  0  1236  51 
1476.85    542.69    -0.03    -0.06   23.060   0.036   23.147    single  isolate  0  0  1236  51 
 352.20   2717.10    -0.02    -0.00   23.076   0.036   23.221    single  isolate  0  0  1236  51 
 299.89   3708.59     0.05     0.07   23.052   0.036   23.334    single  isolate  0  0  1236  51 
1832.72   2256.12    -0.04     0.06   22.996   0.035   22.990    single  isolate  1  0  1236  51 
1197.13   3671.34    -0.09    -0.02   22.976   0.035   22.741    single  isolate  0  0  1236  51 
 718.12   2381.05    -0.11    -0.01   23.046   0.036   22.869  multiple  isolate  0  2  1236  51 
1915.36    143.70    -0.06    -0.02   23.013   0.035   22.922  multiple  isolate  0  2  1236  51 
1095.51    207.96     0.09    -0.02   23.019   0.035   23.058    single  isolate  0  0  1236  51 
 851.34   2255.34     0.08     0.01   23.087   0.037   23.044    single  isolate  0  0  1236  51 
 225.78   2225.78     0.02    -0.03   23.064   0.036   23.133  multiple  deblend  0  0  1236  51 
  26.26   3215.00    -0.05     0.07   23.101   0.037   23.197    single  isolate  0  0  1236  51 
1424.21    975.52    -0.01     0.04   23.004   0.035   23.107    single  isolate  0  0  1236  51 
1202.65   1099.39    -0.14    -0.03   23.067   0.036   23.347    single  isolate  0  0  1236  51 
 314.84   3974.82    -0.02    -0.04   23.066   0.036   23.154    single  isolate  0  0  1236  51 
1172.18   2558.52    -0.08     0.04   23.046   0.036   23.227    single  isolate  0  0  1236  51 
 127.55   2359.98     0.10     0.03   23.073   0.036   23.135    single  isolate  0  0  1236  51 
1006.60   2436.36     0.05     0.06   23.046   0.036   23.065    single  isolate  0  0  1236  51 
  59.35    366.20     0.03     0.05   22.998   0.035   22.961    single  isolate  0  0  1236  51 
 597.78    514.47    -0.12    -0.04   23.003   0.035   22.888    single  isolate  0  0  1236  51 
1843.14    418.08     0.01     0.10   23.095   0.036   23.222  multiple  deblend  0  0  1236  51 
 918.97   1960.33     0.07    -0.03   23.083   0.036   23.195    single  isolate  0  0  1236  51 
 227.57    323.79     0.09    -0.00   23.024   0.035   22.928    single  deblend  0  0  1236  51 
1603.79    938.76    -0.07    -0.00   22.962   0.034   22.850    single  isolate  0  0  1236  51 
1521.32   1254.48     0.07     0.02   23.085   0.036   23.065    single  isolate  0  0  1236  51 
2004.15   2751.57     0.01     0.02   23.048   0.036   23.075    single  isolate  0  0  1236  51 
  57.19    161.76     0.03    -0.01   23.076   0.036   23.052    single  deblend  0  0  1236  51 
1694.76   1725.94     0.18    -0.05   23.028   0.035   23.198    single  isolate  0  0  1236  51 
1397.62   3258.72    -0.02     0.09   23.051   0.036   23.026    single  isolate  0  0  1236  51 
