# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  SincMag  Matched   Deblend   Extended   nChild  Visit  CCD
1258.49    652.71     0.12     0.00   24.098   0.065   24.137    single  isolate  0  0  1236  73 
1171.30   1266.32     0.09     0.30   23.951   0.057   24.029    single  isolate  0  0  1236  73 
1832.68   3210.27    -0.06     0.14   24.035   0.061   24.005    single  isolate  1  0  1236  73 
 495.98   3174.41    -0.20    -0.23   23.988   0.060   24.067    single  isolate  0  0  1236  73 
 839.22   1590.61     0.09    -0.14   24.058   0.063   24.612    single  isolate  0  0  1236  73 
1180.75   3914.05    -0.01     0.09   24.028   0.061   24.045  multiple  deblend  0  0  1236  73 
1267.62    325.56    -0.03    -0.20   23.986   0.059   24.061    single  isolate  0  0  1236  73 
1351.36   2079.68     0.12     0.17   24.060   0.063   24.234    single  deblend  0  0  1236  73 
1817.65   3132.53     0.05    -0.08   23.929   0.056   23.763    single  isolate  0  0  1236  73 
 720.39   3175.70     0.08    -0.16   24.024   0.061   23.632    single  isolate  1  0  1236  73 
1526.89   1483.68     0.26    -0.11   24.131   0.066   24.401    single  isolate  0  0  1236  73 
1792.41   2873.81    -0.17     0.03   24.060   0.062   23.874    single  isolate  1  0  1236  73 
1476.85    542.69    -0.09    -0.09   24.035   0.061   24.230    single  isolate  0  0  1236  73 
 352.20   2717.10    -0.10    -0.12   24.061   0.063   24.138    single  isolate  0  0  1236  73 
 299.89   3708.59    -0.02     0.24   24.143   0.068   24.473    single  isolate  0  0  1236  73 
1832.72   2256.12     0.02     0.09   24.143   0.067   24.336    single  isolate  0  0  1236  73 
1197.13   3671.34    -0.10     0.01   24.008   0.060   24.094    single  isolate  0  0  1236  73 
 718.12   2381.05     0.14    -0.01   24.053   0.063   24.629    single  isolate  1  0  1236  73 
1915.36    143.70    -0.61     0.14   23.761   0.049   23.374    single  isolate  1  0  1236  73 
1095.51    207.96     0.01    -0.30   24.005   0.061   24.051    single  isolate  0  0  1236  73 
 851.34   2255.34    -0.31     0.48   24.030   0.062   22.979    single  deblend  1  0  1236  73 
 225.78   2225.78    -0.14     0.10   24.099   0.065   24.147    single  isolate  0  0  1236  73 
  26.26   3215.00    -0.05    -0.11   24.121   0.067   23.905  multiple  deblend  1  0  1236  73 
1424.21    975.52    -0.69    -0.61   23.177   0.033   22.773    single  isolate  1  0  1236  73 
1202.65   1099.39     0.21    -0.15   24.121   0.066   24.532  multiple  deblend  0  0  1236  73 
