# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  SincMag  Matched   Deblend   Extended   nChild  Visit  CCD
1258.49    652.71     0.01    -0.04   22.031   0.035   22.089    single  isolate  0  0  1236  32 
1171.30   1266.32    -0.01    -0.00   22.040   0.035   22.100    single  isolate  0  0  1236  32 
1832.68   3210.27    -0.03     0.02   22.039   0.035   22.124    single  isolate  0  0  1236  32 
 495.98   3174.41     0.01    -0.00   22.028   0.035   22.089    single  isolate  0  0  1236  32 
 839.22   1590.61    -0.00    -0.06   22.053   0.035   21.991  multiple  deblend  0  0  1236  32 
1180.75   3914.05    -0.01    -0.03   22.030   0.035   21.979    single  isolate  0  0  1236  32 
1267.62    325.56     0.01    -0.01   22.021   0.035   22.057  multiple  deblend  0  0  1236  32 
1351.36   2079.68     0.01     0.00   22.030   0.035   22.006    single  isolate  0  0  1236  32 
1817.65   3132.53    -0.02     0.02   22.037   0.035   22.087    single  isolate  0  0  1236  32 
 720.39   3175.70    -0.08     0.04   22.329   0.036   21.987    single  deblend  0  0  1236  32 
1526.89   1483.68     0.08     0.09   22.067   0.035   21.954    single  deblend  0  0  1236  32 
1792.41   2873.81    -0.03     0.02   22.043   0.035   22.103    single  isolate  0  0  1236  32 
1476.85    542.69    -0.01    -0.00   22.030   0.035   21.982    single  isolate  0  0  1236  32 
 352.20   2717.10    -0.00     0.01   22.038   0.035   22.050  multiple  deblend  0  0  1236  32 
 299.89   3708.59    -0.01     0.01   22.065   0.035   22.078    single  isolate  0  0  1236  32 
1832.72   2256.12    -0.02    -0.01   22.036   0.035   22.067    single  isolate  0  0  1236  32 
1197.13   3671.34    -0.01    -0.06   22.238   0.035   22.322    single  deblend  0  0  1236  32 
 718.12   2381.05    -0.14    -0.10   22.008   0.035   21.892  multiple  deblend  1  0  1236  32 
1915.36    143.70    -0.01     0.00   22.017   0.035   21.949  multiple  isolate  0  2  1236  32 
1095.51    207.96     0.03    -0.03   22.038   0.035   22.040  multiple  deblend  0  0  1236  32 
 851.34   2255.34     0.03    -0.03   22.023   0.035   21.974    single  deblend  0  0  1236  32 
 225.78   2225.78     0.00    -0.00   22.058   0.035   21.946  multiple  isolate  0  3  1236  32 
  26.26   3215.00    -0.03     0.02   22.065   0.035   22.031    single  isolate  0  0  1236  32 
1424.21    975.52     0.00    -0.02   22.017   0.035   22.062    single  isolate  0  0  1236  32 
1202.65   1099.39    -0.05     0.01   22.039   0.035   22.044    single  isolate  0  0  1236  32 
 314.84   3974.82     0.02    -0.01   22.050   0.035   21.972    single  isolate  0  0  1236  32 
1172.18   2558.52     0.01    -0.02   22.019   0.035   21.992    single  isolate  0  0  1236  32 
 127.55   2359.98     0.01    -0.01   22.047   0.035   22.030  multiple  isolate  0  2  1236  32 
1006.60   2436.36    -0.03     0.01   22.042   0.035   22.073    single  isolate  0  0  1236  32 
  59.35    366.20     0.02    -0.03   22.042   0.035   21.992    single  deblend  0  0  1236  32 
 597.78    514.47    -0.02    -0.00   22.047   0.035   21.956    single  deblend  0  0  1236  32 
1843.14    418.08    -0.02    -0.01   22.035   0.035   22.054    single  isolate  0  0  1236  32 
 918.97   1960.33    -0.00     0.00   22.038   0.035   22.046    single  isolate  0  0  1236  32 
