# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  SincMag  Matched   Deblend   Extended   nChild  Visit  CCD
1258.49    652.71    -0.16     0.25   25.143   0.168   27.512    single  isolate  1  0  1236  51 
1171.30   1266.32    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  51 
1832.68   3210.27     0.02     0.89   24.966   0.148   25.379    single  isolate  0  0  1236  51 
 495.98   3174.41    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  51 
 839.22   1590.61    -0.04     0.01   24.947   0.143   25.845    single  isolate  0  0  1236  51 
1180.75   3914.05    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  51 
1267.62    325.56    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  51 
1351.36   2079.68     0.39     0.02   24.772   0.124   24.769    single  isolate  1  0  1236  51 
1817.65   3132.53     0.05     0.32   25.090   0.165   24.812    single  isolate  0  0  1236  51 
 720.39   3175.70    -0.68     0.10   24.783   0.125   23.969    single  deblend  1  0  1236  51 
1526.89   1483.68    -0.15     0.07   24.980   0.147      nan    single  isolate  0  0  1236  51 
1792.41   2873.81     0.15     0.97   24.602   0.107   23.725    single  deblend  1  0  1236  51 
1476.85    542.69    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  51 
 352.20   2717.10    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  51 
 299.89   3708.59     0.27     0.27   25.032   0.155      nan    single  isolate  1  0  1236  51 
1832.72   2256.12    -0.80     0.72   24.820   0.128   24.866    single  isolate  1  0  1236  51 
1197.13   3671.34    -0.61    -0.09   24.753   0.123   23.923    single  isolate  1  0  1236  51 
 718.12   2381.05    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  51 
1915.36    143.70    -0.49    -0.16   24.937   0.137   24.962    single  isolate  1  0  1236  51 
1095.51    207.96     0.51    -0.07   25.032   0.151   25.285    single  isolate  0  0  1236  51 
 851.34   2255.34    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  51 
 225.78   2225.78     0.08    -0.40   25.077   0.159   25.303    single  deblend  0  0  1236  51 
  26.26   3215.00    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  51 
1424.21    975.52     0.03     0.36   24.887   0.134   25.622    single  isolate  1  0  1236  51 
1202.65   1099.39    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  51 
 314.84   3974.82     0.00    -0.39   25.089   0.163   26.536    single  isolate  1  0  1236  51 
1172.18   2558.52    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  51 
 127.55   2359.98    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  51 
1006.60   2436.36     0.40     0.35   25.066   0.161   25.252    single  isolate  0  0  1236  51 
  59.35    366.20     0.35     0.78   24.821   0.124   24.614    single  isolate  1  0  1236  51 
 597.78    514.47    -0.80    -0.41   24.853   0.129   24.346    single  isolate  0  0  1236  51 
1843.14    418.08    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  51 
 918.97   1960.33    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  51 
 227.57    323.79     0.67     0.04   25.067   0.155   24.627    single  deblend  0  0  1236  51 
1603.79    938.76    -0.37    -0.02   24.674   0.111   24.247    single  isolate  1  0  1236  51 
1521.32   1254.48    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  51 
2004.15   2751.57    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  51 
  57.19    161.76    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  51 
