# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  SincMag  Matched   Deblend   Extended   nChild  Visit  CCD
1258.49    652.71    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
1171.30   1266.32     0.44    -0.56   25.026   0.158   26.282    single  isolate  0  0  1236  35 
1832.68   3210.27     0.55    -0.27   25.057   0.167   25.560    single  isolate  0  0  1236  35 
 495.98   3174.41     1.19     1.10   24.994   0.155   25.164    single  isolate  1  0  1236  35 
 839.22   1590.61    -0.46     0.51   25.083   0.166      nan    single  isolate  0  0  1236  35 
1180.75   3914.05     0.18    -0.47   24.746   0.127   24.064    single  deblend  1  0  1236  35 
1267.62    325.56    -0.28    -0.24   25.071   0.164   26.086    single  isolate  0  0  1236  35 
1351.36   2079.68    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
1817.65   3132.53    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
 720.39   3175.70    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
1526.89   1483.68    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
1792.41   2873.81     0.12     0.48   24.948   0.150   25.781    single  isolate  0  0  1236  35 
1476.85    542.69    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
 352.20   2717.10     0.10    -0.18   24.995   0.155   25.370    single  isolate  1  0  1236  35 
 299.89   3708.59    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
1832.72   2256.12     1.24    -0.49   24.896   0.142   24.359    single  isolate  1  0  1236  35 
1197.13   3671.34    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
 718.12   2381.05     0.42     0.60   24.998   0.154   25.180    single  isolate  1  0  1236  35 
1915.36    143.70     0.35     0.06   24.953   0.148   25.352    single  isolate  1  0  1236  35 
1095.51    207.96    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
 851.34   2255.34    -0.54    -0.86   24.813   0.131   24.580    single  isolate  1  0  1236  35 
 225.78   2225.78    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
  26.26   3215.00    -0.12    -1.36   25.069   0.167   25.075    single  isolate  0  0  1236  35 
1424.21    975.52    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
1202.65   1099.39    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
 314.84   3974.82    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
1172.18   2558.52    -0.25    -0.33   24.778   0.127   25.671    single  isolate  1  0  1236  35 
 127.55   2359.98    -0.66     0.04   24.368   0.088   23.639    single  isolate  1  0  1236  35 
1006.60   2436.36    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
  59.35    366.20    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
 597.78    514.47    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
1843.14    418.08    -0.50    -0.45   24.987   0.153      nan    single  isolate  0  0  1236  35 
 918.97   1960.33    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
 227.57    323.79    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
1603.79    938.76    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
1521.32   1254.48    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
2004.15   2751.57    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
  57.19    161.76    -0.50    -0.42   25.035   0.159   24.983    single  isolate  0  0  1236  35 
1694.76   1725.94     0.59     0.39   24.762   0.125   24.888    single  isolate  0  0  1236  35 
1397.62   3258.72     0.39    -0.85   24.993   0.156   26.802    single  deblend  0  0  1236  35 
1955.97     68.74    -0.10     0.23   24.467   0.096   23.400    single  deblend  1  0  1236  35 
 653.42    608.02    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
1408.40   1217.83     0.61     0.14   25.528   0.252   25.524    single  deblend  0  0  1236  35 
1942.03   1722.83    -0.98    -0.24   24.818   0.132   24.784    single  deblend  1  0  1236  35 
 865.24   2797.12    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
1782.05   2792.46    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
 361.18    265.41    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
  98.84   1149.29    -0.03     0.08   24.790   0.127   24.386    single  deblend  1  0  1236  35 
 191.10   3450.08    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
1778.54   3596.49    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
1409.30   2162.54     0.16    -0.30   25.006   0.156   28.309    single  isolate  1  0  1236  35 
 649.23    404.14    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
1626.79   2980.32    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
 417.89   3238.36    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
 302.12   3902.85    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
1365.46   3798.82    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
  75.44   2229.77     1.33     0.23   24.863   0.137   25.540    single  isolate  0  0  1236  35 
 816.42   3888.02    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
 713.70   2789.23    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
 314.89    996.49     0.09    -0.58   24.934   0.145   25.362    single  isolate  0  0  1236  35 
  20.73    550.17     0.27    -0.17   25.098   0.168   26.058    single  isolate  0  0  1236  35 
 923.02   1489.35     0.30     0.80   24.822   0.131   25.981    single  isolate  0  0  1236  35 
 609.49   3755.03    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
 857.05   4142.86    -0.42     0.38   24.750   0.127   24.230    single  deblend  1  0  1236  35 
1815.08   3448.19    -0.26    -0.51   25.028   0.163   25.611    single  isolate  0  0  1236  35 
1382.24   3810.80    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
 553.19   1256.28     0.11    -0.60   24.905   0.141   25.237    single  isolate  1  0  1236  35 
1271.59   2698.30     0.34     0.44   24.878   0.140   25.917    single  isolate  0  0  1236  35 
 583.07   1864.82    -0.11     0.18   25.110   0.170      nan    single  isolate  0  0  1236  35 
1962.83   3339.10    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
1413.47   2058.81     0.88    -0.60   24.595   0.108   24.346    single  isolate  0  0  1236  35 
1526.63   2657.32    -0.22    -0.20   25.021   0.160   25.218    single  isolate  0  0  1236  35 
 851.10   3947.54    -0.18    -0.35   25.066   0.168   26.715    single  isolate  0  0  1236  35 
 205.73   1659.96    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
1640.13   1581.43    -1.00    -1.00    0.000   0.000   -1.000   nomatch  isolate  -1  -1  1236  35 
 445.03   3784.29    -0.30    -1.00   24.766   0.127   24.899    single  isolate  1  0  1236  35 
1101.37   3519.15     0.36     0.12   24.804   0.132   25.401    single  isolate  0  0  1236  35 
 217.78   2472.23    -0.35    -0.47   24.887   0.140   24.999    single  deblend  1  0  1236  35 
